kml_name;kml_description;longitude;latitude;height
Mausoleum of Augustus, Rome;The Mausoleum of Augustus is a large tomb built by the Roman emperor Augustus in 28 B.C. on the Campus Martius in Rome. The mausoleum is circular in plan, consisting of several concentric rings of earth and brick, planted with cypresses. The Mausoleum measures 90 meters in diameter by 42 meters in height.Buried here was Marcus Claudius Marcellus, Augustus, Livia, Marcus Agrippa, Germanicus, Agrippina, Tiberius, Caligula, Claudius, Britannicus, and Nerva. None of the remains have survived to the present day. In 410, the Goths rifled the vaults and during the Middle Ages it was fortified as a castle. In the 19th century, the ruins were used for bull fights, and later as a concert hall.In the 1930s the site was opened as a preserved archaeological landmark and the Mausoleum is still open to tourists.;12.47683224;41.90592193;0
Amphitheatre, Capua;The amphitheatre of St. Maria Capua Vetere was built under Augustus and restored by Hadrian and Antonius Puis. The amphitheatre measures 170x140 meters, second in size only the Colosseum in Rome.;14.25182842;41.08599525;0
amphitheatre Neroniano - Flavio, Pozzuoli;amphitheatre Neroniano - Flavio, Pozzuoli;14.11986226;40.82582215;0
Archeological Site Roman Herculaneum;R?mische Stadt Herculaneum, Archologische Ausgrabungen;14.34751731;40.80602953;0
Roman Theatre, Amman;Amman's Roman Theatre is the most impressive legacy of the Roman Philadelphia and was built under Antonius Pius (138-161AD).Cut into the rock of the hill it once seated 6,000 people for performances and is also thought to have had religious significance for the city dwellers. It is used to this day for theatrical and musical productions.;35.93924034;31.95203029;0
Libya, Sabratah, Theatre;;12.48625234;32.80534269;0
Tikal - Overlay;;-89.624926;17.219031;0
Tikal;;-89.62149938;17.22206091;0
Kukulcan Pyramid;;-88.56837443;20.68269299;0
Teotihuican;;-98.84012376;19.69310364;0
Xochicalco;Ancient pyramical complex of Xochicalco outside Mexico City.After the fall of the Teotihuacan hegemony and before the rise of the Toltec military state local powers rose in Mexico in the epiclassical period, AD 650-900. For easy defence they were typically build on hill-tops, like this one.Impressively, the amount of details on Google Earth is far in advance of the textbook aerial photo in Mexico, Coe&Koontz.;-99.2970868;18.80402276;0
Ur;;46.10573943;30.96285301;0
Uruk;;45.6542204;31.32756263;0
Nineveh;;43.16975856;36.36420903;0
Babylon;;44.42314153;32.53802338;0
Arch of Ctesiphon;The Arch of Ctesiphon, just outside Baghdad, part of a palace built by Sasanian kings in the sixth century AD.Ctesiphon was one of the great cities of ancient Mesopotamia and the capital of the Iranian Parthian Empire and its successor, the Sassanid Persian Empire, for more than 600 years.The Sasanians were an Iranian dynasty, but they used traditional Mesopotamian building techniques. The arch, a huge open audience hall 30 meters high and some 43 meters long, should have required massive scaffolding, but the Mesopotamians leant the courses of brickwork back at an angle, so that each course was built against its predecessor, and only a mobile tower for the builders was necessary. The arch was flanked by fa?ades decorated with blank arcading and pilasters, but the one on the right collapsed a century ago.;44.58088753;33.0936823;0
Moenjodaro;;68.1466299;27.3245376;0
Machu Picchu;;-72.54502323;-13.16364038;0
Pachacamac;"Pre-Columbian Pachacamac Pilgrimage Centre overlooking the fertile Valley of Lurin and the Pacific Ocean. Built around 700 AD, as a temple for worshipping the Sun God, the complex is mostly constructed from mud bricks or adobe. The Temple housed an oracle and is considered as one of the Main Ceremonial Centres of pre-Hispanic Peru. Pilgrims flocked here from far and wide to worship Pachacamac, believed to be the Creator of the World and all of its creatures. The best preserved area is the Inca-built section (1440-1533). The Archaeological site includes palaces, plazas and temples, that have been recently restored, and an on-site Museum housing interesting pre-Hispanic relics.;-76.89463395;-12.26165178;0
Nazca Lines;;-75.09802725;-14.73814114;0
Huaca Huallamarca, Lima;The Huaca Huallamarca is an adobe scaled pyramid with an impressive access ramp. The tombs found in the Huaca Huallamarca embrace a very long period that goes from the 3rd century A.D. to the coming of the Incas in the 15th century. Huallamarca was a ceremonial centre and access was restricted to a religious elite.;-77.03968099;-12.09741186;0
Baelo Claudia Spain;;-5.775053592;36.0896847;0
Hippodrome of Constantinople, Istanbul;The Hippodrome of Constantinople was a horse-racing track, built when the city was called Byzantium, and was a provincial town of moderate importance. In 203 the Emperor Septimius Severus rebuilt the city and endowed it with a hippodrome.In 324 the Emperor Constantine the Great decided to move the seat of the government from Rome to Byzantium and one of his major undertakings was the renovation of the Hippodrome. It is estimated that the Hippodrome of Constantine was about 150 metres long and 130 metres wide. Its stands were capable of holding 100,000 spectators.;28.97612111;41.00639778;0
Kahokia Mounds;;-90.0597515;38.65155724;0
Pueblo Bonito Chaco Canyon;;-107.9601124;36.0603293;0
Pueblo Alto;This Great House was begun in AD 1020 to 1050. It's location made the community visible to most of the inhabitants of the San Juan Basin. The community was central to a bead and turquoise processing industry that influenced the development of all villages in the canyon. Chert tool production was also common.;-107.9576379;36.06969305;0
Penasco Blanco;This arc shaped Great House was built in five distinct stages, beginning in AD 900 and ending in approximately AD 1125.;-108.0031344;36.08140245;0
Casa Chiquita;This village was expanded in the late 1100's. Architecture and design show significant change at this late period. Open plazas disappeared, large blocks of stone were used in masonry and kiva design was in the northern Mesa Verde tradition.;-107.9767284;36.06904055;0
Kin Kletso;This town shows strong evidence of construction and occupation by Pueblo peoples from the northern San Juan Basin. Its rectangular shape and design is related to the Pueblo II cultural group, rather than the Pueblo III style or its Chacoan variant. It contains about 55 rooms, four ground floor kivas and a tower which may have functioned as a kiva or religious center. Evidence of an obsidian production industry were discovered here. The village was completed in the late 1100's.;-107.9702573;36.06501025;0
Pueblo del Arroyo;Begun between AD 1050 to 1075, and completed in the early 12th century.;-107.9657642;36.0610629;0
Pueblo Bonito;The largest Great House covers almost 8000 m? and incorporates at least 650 rooms. In parts of the village, the structure was four stories high. The builder's use of core and veneer architecture and multi-story construction produced massive masonry walls as much as three feet (1 meter) thick. Pueblo Bonito is divided into two sections by a wall running north to south through the central plaza. A Great Kiva is placed on either side of the wall, creating a symmetrical pattern common to many of the Great Houses.;-107.9618519;36.06045896;0
Chetro Ketl;Begun in AD 1020 to 1050, this house contains between 450 and 550 rooms and just a single Great Kiva. Scientists estimate that construction on this house alone took 29,135 person-hours.;-107.9543757;36.06012188;0
Casa Rinconada;The Great Kiva, a large enclosed area for religious activity and ceremony, is somewhat isolated from the rest of Chaco Canyon. The kiva stands alone, with no residential or support structures, and once had a thirty nine foot passageway from the underground kiva to several above ground levels.;-107.9604542;36.05465852;0
Tsin Kletsin;This community lies very near a massive earthenware structure known as the Weritos dam. Scientists believe the Great House obtained all its domestic water from runoff during thunderstorms that was captured by this dam. However, the massive amounts of silt accumulated during flash floods would have forced the residents to regularly dredge the channel and rebuild the dam.;-107.9580214;36.03612478;0
Hungo Pavi;This Great House measured 872 feet (266 m) in circumference. Initial explorations established a count of 72 rooms on the ground floor, with structures reaching four stories in height. One large circular kiva has been identified.;-107.930032;36.05003052;0
Una Vida;One of the three earliest Great Houses with construction beginning near AD 900. It shares a arc or D-shape design with its contemporaries, Panasco Blanco and Pueblo Bonito, but has a unique dog leg"" addition made necessary by topography. Una Vida is located at a major side drainage into the canyon, near Gallo Wash.";-107.912336;36.03329455;0
Fajeda Butte;Rising 135 meters above the canyon floor, Fajada butte contains the well-known three slabs and spiral petroglyphs which mark the cycles of both sun and moon. The 2-3 meter sandstone slabs cast shadows of the late morning and midday sun to indicate both solstices and equinoxes.;-107.9100068;36.01859556;0
Visitor Center;Museum, information desk, theater, astronomy observatory, gift shop, bookstore, restrooms, public telephones, picnic tables, and drinking water.Also where you pick up the guide.;-107.9104423;36.03019307;0
Casa Grande Indian Ruins;;-111.5294567;32.99707945;0
