kml_name;kml_description;longitude;latitude;height
avsp2;Avenue of the Sphinxes II25.71352032.65428580;32.654285;25.71352;0
avsph;Avenue of the Sphinxes25.71554132.65693882;32.656938;25.715541;0
colme;Colossi of Memnon25.72047232.61051578;32.610515;25.720472;0
firsp;First Pylon25.71897132.65668880;32.6566686;25.71900025;0
hatso;Hatshepsut Obelisk25.71831432.65832777m;32.658327;25.718314;0
hatte;Hatshepsut Temple25.73831932.606422130m;32.60642156;25.73831869;0
ipeto;Ipet-isut Obelisk25.71826232.65815878;32.65815849;25.71826218;0
kareg;Karnak East Gate25.71716432.66090879m;32.660908;25.717164;0
kargc;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Karnak Great Court <br>25.718847 <br>32.657206 <br>79 <br></td></tr></table>;32.657206;25.718847;0
karhh;"<table width=""400"" border=""0"" cellpadding=""1"" bgcolor=""#dacdc3""><tr><td style=""line-height: 11pt"">Karnak Hypostyle Hall <br>25.718538 <br>32.657887 <br><br>;<img src=""https://web.archive.org/web/20161024101542im_/http://static.panoramio.com/photos/large/75120398.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161024101541/http://www.panoramio.com/photo/75120398"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161023202424im_/http://static.panoramio.com/photos/large/55496219.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161023202423/http://www.panoramio.com/photo/55496219"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161017183704im_/http://static.panoramio.com/photos/large/43524397.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161017183702/http://www.panoramio.com/photo/43524397"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161013111754im_/http://static.panoramio.com/photos/large/14454661.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161013111750/http://www.panoramio.com/photo/14454661"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161026213348im_/http://static.panoramio.com/photos/large/84554752.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20160322110941/http://www.panoramio.com/photo/84554752"">Web Archive</a><br></td></tr></table>";32.657887;25.718538;0
karn2;Ipet-isut axis25.71753832.660222;32.660222;25.717538;0
karnc;Karnak Center25.7175103265836478;32.65836385;25.71751025;0
karne;Karnak East25.71850232.66161178;32.66161077;25.71850196;0
karnn;Karnak North25.72114932.65727382;32.65726733;25.72115141;0
karns;Karnak South25.71446632.65928480;32.65928415;25.71446592;0
karnw;Karnak West25.71632932.65448480;32.65448367;25.71632886;0
karrd;Karnak Road25.71926732.65608680;32.65608578;25.71926697;0
luxax;"<table width=""400"" border=""0"" cellpadding=""1"" bgcolor=""#dacdc3""><tr><td style=""line-height: 11pt"">;;;;Luxor Axis <br>;;;25.70000800 <br>;;;32.63941000 <br>;;;78 <br><br>;;;<img src=""https://web.archive.org/web/20161014001313im_/http:/static.panoramio.com/photos/large/20676534.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161014001311/http://www.panoramio.com/photo/20676534"">Web Archive</a><br><img src=""https://web.archive.org/web/20161010161819im_/http:/static.panoramio.com/photos/large/1647677.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161010161818/http://www.panoramio.com/photo/1647677"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161021221324im_/http:/static.panoramio.com/photos/large/64015468.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161021221316/http://www.panoramio.com/photo/64015468"">Web Archive</a><br></td></tr></table>";32.63941;25.700008;0
luxax axis;Luxor Axis<br>arc = 2,110 m;32.63940681;25.70000588;0
luxcn;Luxor Colonnade North25.69985232.63923077;32.63923;25.699852;0
luxcs;Luxor Colonnade South25.69942232.63888877;32.638888;25.699422;0
luxhh;Luxor Hypostyle Hall25.69900132.63856377;32.638563;25.699001;0
luxis;Luxor Inner Sanctuary25.69851132.63819980;32.638199;25.698511;0
luxob;Luxor Obelisks25.70036332.63976978;32.639769;25.700363;0
luxor;"<table width=""400"" border=""0"" cellpadding=""1"" bgcolor=""#dacdc3""><tr><td style=""line-height: 11pt"">;;;;Luxor <br>;;;25.69918500 <br>;;;32.63873200 <br>;;;78 <br><br>;;;<img src=""https://web.archive.org/web/20161013013124im_/http:/static.panoramio.com/photos/large/14209478.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161013013123/http://www.panoramio.com/photo/14209478"">Web Archive</a><br><br>;;;;<img src=""https://web.archive.org/web/20161031174241im_/http:/static.panoramio.com/photos/large/122459966.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161031174239/http://www.panoramio.com/photo/122459966"">Web Archive</a><br><br>;;;;<img src=""https://web.archive.org/web/20161031171123im_/http:/static.panoramio.com/photos/large/122459698.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161031171123/http://www.panoramio.com/photo/122459698"">Web Archive</a><br>;;;;</td></tr></table>";32.638732;25.699185;0
luxos;Luxor Sanctuary25.69888032.63846378;32.638463;25.69888;0
luxpy;"<table width=""400"" border=""0"" cellpadding=""1"" bgcolor=""#dacdc3""><tr><td style=""line-height: 11pt"">Luxor Pylon <br>25.700238 <br>32.639719 <br><br>;<img src=""https://web.archive.org/web/20161015022105im_/http://static.panoramio.com/photos/large/32926938.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161015022104/http://www.panoramio.com/photo/32926938"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161012184349im_/http://static.panoramio.com/photos/large/14454123.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161012184348/http://www.panoramio.com/photo/14454123"">Web Archive</a><br><br><img src=""https://web.archive.org/web/20161012113045im_/http://static.panoramio.com/photos/large/14454262.jpg"" style=""max-width:640px"" border=""1"" hspace=""6"" vspace=""6"" /><br><a href=""https://web.archive.org/web/20161012113043/http://www.panoramio.com/photo/14454262/"">Web Archive</a><br></td></tr></table>";32.639719;25.700238;0
mentp;Mentuhotep II Pyramid25.73733732.606184130m;32.60618442;25.73733714;0
mentu;Mentuhotep II Niche25.73759732.605663148m;32.60566325;25.73759675;0
mutax;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Mut Axis <br>25.711700 <br>32.655454 <br><br><img src="https://web.archive.org/web/20161026234600im_/http://static.panoramio.com/photos/large/75120809.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161026234559/http://www.panoramio.com/photo/75120809/">Web Archive</a><br><br><img src="https://web.archive.org/web/20161012034611im_/http://static.panoramio.com/photos/large/14716631.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161012034610/http://www.panoramio.com/photo/14716631/">Web Archive</a><br><br><img src="https://web.archive.org/web/20161013031726im_/http://static.panoramio.com/photos/large/14716722.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161013031725/http://www.panoramio.com/photo/14716722">Web Archive</a><br></td></tr></table>;32.655454;25.7117;0
mutcy;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Mut Courtyard <br>25.712080 <br>32.655593 <br>78 <br><br><img src="https://web.archive.org/web/20161011075401im_/http:/static.panoramio.com/photos/large/4637182.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /> <br><a href="https://web.archive.org/web/20161011075400/http://www.panoramio.com/photo/4637182">Web Archive</a> <br><br><img src="https://web.archive.org/web/20161010105713im_/http:/static.panoramio.com/photos/large/7708972.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /> <br><a href="https://web.archive.org/web/20161010105712/http://www.panoramio.com/photo/7708972">Web Archive</a> <br><br><img src="https://web.archive.org/web/20161013031726im_/http:/static.panoramio.com/photos/large/14716722.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /> <br><a href="https://web.archive.org/web/20161013031725/http://www.panoramio.com/photo/14716722">Web Archive</a> <br></td></tr></table>;32.655564;25.712082;0
mutsc;Mut Second Court25.71190232.65546978;32.655469;25.711902;0
pylon;Karnak Axes25.71846632.658070;32.65807;25.718466;0
pylon1;First Pylon25.71906932.65681479;32.656814;25.719069;0
pylon3;Third Pylon25.71829432.65845377;32.658453;25.718294;0
rames;Ramesseum<br>32.610762<br>25.727333;32.61076238;25.72733271;0
rampy;Ramesseum Pylon<br>25.72691600 <br>32.61126000 <br>80 <br><br>5.0 il latitude;32.61126;25.726916;0
secop;Second Pylon25.71865332.65763779;32.657637;25.718653;0
seti;Seti25.73267732.628205;32.628205;25.732677;0
tamuh;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Temple Amun Hall <br>25.717777 <br>32.659588 <br>77 <br><br><img src="https://web.archive.org/web/20161012011833im_/http://static.panoramio.com/photos/large/17687932.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161012011831/http://www.panoramio.com/photo/17687932">Web Archive</a><br><br><img src="https://web.archive.org/web/20161010054855im_/http://static.panoramio.com/photos/large/8524205.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161010054853/http://www.panoramio.com/photo/8524205">Web Archive</a><br><br><img src="https://web.archive.org/web/20161102205134im_/http://static.panoramio.com/photos/large/122956422.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161102205127/http://www.panoramio.com/photo/122956422">Web Archive</a><br></td></tr></table>;32.659588;25.717777;0
tamun;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Temple of Amun Re <br>25.717917 <br>32.659059 <br><br><img src="https://web.archive.org/web/20161017005008im_/http://static.panoramio.com/photos/large/46275228.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161017005007/http://www.panoramio.com/photo/46275228">Web Archive</a><br><br><img src="https://web.archive.org/web/20161012043858im_/http://static.panoramio.com/photos/large/14454699.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161012043857/http://www.panoramio.com/photo/14454699/">Web Archive</a><br><br><img src="https://web.archive.org/web/20161023202424im_/http://static.panoramio.com/photos/large/55496219.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161023202423/http://www.panoramio.com/photo/55496219">Web Archive</a><br></td></tr></table>;32.659059;25.717917;0
tentp;Tenth Pylon25.71549032.65679876;32.65679821;25.71548994;0
thuto;Thutmose I Obelisk25.71830732.65829678;32.658296;25.718307;0
tmuta;Temple of Mut Axis25.71245232.65573379;32.655733;25.712452;0
aipet;Amun of Ipet, Tanis30.96290031.8891555;31.889155;30.9629;0
alexl;Alexanndria Library +/-31.20885429.9092725approximate locale;29.909272;31.208854;0
mende;Mendes (Tell el-Rub'a)<br>30.9588889<br>31.5147222<br><br>from: Encyclopedia of the Archaeology of Ancient Egypt<br> By Kathryn A. Bard, Steven Blake Shubert, Page 499<br>"Mendes." was one of the major Delta settlements during all or most of this formative era of early Egyptian antiquity.<br><br>from: http://www.deltasinai.com/image-02.htm<br>...  irregularly shaped temple enclosure (450 by 650 metres) at the provincial capital at Mendes<br><br>from: http://www.touregypt.net/featurestories/niledeltaruins3.htm<br>Tell el-Rub'a (Tell El Robee, Greek Mendes)<br>The remains of the ancient sixteenth nome capital Djedet, or Per-banebdjedet (Greek Mendes), which means "House of the Ram Lord of djedet", are located in the northern Delta. It may have originally been known as Enebet to the ancient Egyptians. Known today as Tell el-Rub'a, it could have served as a royal residence or even the capital of the 29th Dynasty.<br>The site has seen several excavations, mostly by North American groups including the University of Toronto and Pennsylvania Statue University team led by Donald Redford. ....<br>... The area is rich in monuments and remains of Egypt's Old Kingdom and has proven to also contain artifacts from the predynastic eras.....<br>South of the Late Period temple, the remains of an Old Kingdom Temple have also been unearthed.<br>While not much else is clearly visible, recent excavations have found a number of New Kingdom monuments built by kings such as Ramesses II, Merenptah and Ramesses III.  Some of these monuments may have been relocated here after Pi-Ramesse was abandoned.  ....<br>from: http://www.egyptsites.co.uk/lower/delta/eastern/ruba.html<br>The temple precinct of the ram-god at Tell el-Rub'a was recorded by an Arab geographer, Subh el-A'sha in the 15th century AD, as being intact up to the roof, but there are now few remains. The only part of the temple to be seen today is dated to Ahmose II (Amasis) of Dynasty XXVI, and attested from foundation deposits found at the site. It is now suggested that this may have been built over earlier temples, as foundation pits of Dynasty XVIII and a few isolated granite blocks bearing the names of Rameses II, Merenptah and Rameses III have been found around the precinct as well as remains possibly dating to the Middle Kingdom or First Intermediate Period. A fortress known as 'Rawaty' is known to have been constructed at Mendes during the reign of Amenemhet I of Dynasty XII. The main temple building was oriented north to south and covered an area of 70m by 120m, where a monolithic red granite naos, almost 8m high, survives alone standing above its surrounding pavement to mark the once sacred site. This was one of four shrines in the temple dedicated by Ahmose II to Re, Geb, Shu and Osiris, gods with which the Ram of Mendes became associated. The temple was later restored by Ptolemy II Philadelphus and papyrus capitals of red granite and a granite Hathor capital (now in Cairo Museum), belonged to a birth-house at the side of the temple. A sacred lake was situated to the south-east outside the main temple enclosure and there is also evidence of a harbour complex.<br>Little else is left of the temple, its enclosure walls are not well-preserved ... Excavations during the 1970s and 1980s revealed settlement remains from Predynastic and Early Dynastic periods ...<br>http://en.wikipedia.org/wiki/Mendes<br>The material excavated so far is already the longest uninterrupted stratification for all of the Nile Delta, and possibly for all of Egypt.;31.5147222;30.9588889;0
saiah;"Sais al Hagar;30.96594130.7671630";30.767163;30.965941;0
saish;Sais al Hagar30.963756530.766844;30.76684;30.963756;0
saman;Samanud<br>30.965674<br>31.243839<br>13;31.24383922;30.965674;0
taamu;Tanis Hall of Amun<br>30.977980<br>31.881602<br>18<br><br>Tanis, at San al-Hagar, is the largest tell in Egypt,<br>177 hectares of land, and rising about 32 meters.<br><br>;31.88160158;30.97798045;0
tenaq;Tell En-Naqus<br>30.950777<br>31.434655<br><br>Largest mount of the Baqliya cluster, contained walls of a temple 350x384m .<br>From http://www.ees.ac.uk/deltasurvey/baqliya80.html<br>(1) Tell en Naqus, northeast mound, 2-3m higher than surrounding fields. Major part comprised rectangular enclosure wall of mudbrick N-S 350m E-W 384m, enclosing area of 32 feddans (14 hectares). Wall originally about 15m thick and 10m high. At extreme east, to west of enclosure wall many blocks of red and black granite, sandstone without inscription, two lotiform capitals unfinished, attributed to Dyn 30 blocks moved from original site of temple within wall. Sacred lake also mentioned within enclosure and settlement remains including limestone well 2m diameter and 6m deep surrounded by mudbrick buildings cleared by sebakh diggers. This mound was levelled for a military airbase in the 1970s.;31.43465457;30.95077914;0
abrap;Abu Rawash Pyramid30.03215731.074779156;31.07477913;30.03215727;0
Abu Simbel;;31.62611198;22.33611107;0
abyra;Abydos Ramses26.18656731.91646074;31.91646;26.186567;0
abyse;Abydos Seti26.18500031.91919074;31.91919;26.185;0
akhen;Akhenaten 27.65067330.89880649;30.898806;27.650673;0
amenp;Amenemhet I Pyramid29.57487931.22531643;31.22531551;29.57487919;0
blapy;Black Pyramid 29.791806 31.22349339;31.223493;29.791806;0
dakka;Temple of Dakka22.80100132.545789198;32.545789;22.801001;0
dashu;Dashur Red Pyramid29.80851831.20629688;31.20629572;29.808518;0
ekulp;El Kula Pyramid25.13342932.73347685;32.733476;25.133429;0
hawap;Hawara Pyramid29.27420030.899202;30.89920241;29.27419972;0
helob;Heliopolis Obelisk30.12935631.30749414;31.307494;30.129356;0
horup;Horus Pylon<br>24.977413<br>32.873462<br>93;32.873462;24.977413;0
kamic;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Kamil Crater <br>22.018332 <br>26.087721 <br>596 <br></td></tr></table>;26.087721;22.018332;0
komom;Kom Ombo24.45197132.92813795;32.928137;24.451971;0
medha;Medinet Habu<br>32.600837<br>25.719791<br>82;32.60083679;25.71979082;0
meidp;Meidum Pyramid<br>29.388376 <br>31.157223 <br>53 <br><br>Snefru, first ruler of the 4th Dynasty, came to the throne +/- 2613 BCE <br>144 m x 42 m high <br>;31.15722312;29.38837573;0
merye;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Meryetamun Statue<br>26.565449 <br>31.746292 <br>68 <br>latitude tangent = 0.50001 (+44m) <br><br><table align="center" width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td><table width="540" border="0" align="center" cellpadding="6" cellspacing="4" bgcolor="#8b8c94"><tr bgcolor="#ccc2b5"><td bgcolor="#ceb2a5"><div align="center"><a href="http://www.britannica.com/eb/article-9005281/Akhmim">Akhm?m, Egypt</a></div></td></tr><tr><td bgcolor="#dacdc3"><div align="left">Akhmim also spelled Ekhmin,... Extensive necropolises dating from the 6th dynasty (c. 2345–c. 2181 BC) until the late Coptic period reveal the site's antiquity.</div></td></tr></table></td></tr></table><br><table align="center" width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td><table width="540" border="0" align="center" cellpadding="6" cellspacing="4" bgcolor="#8b8c94"><tr bgcolor="#ccc2b5"><td bgcolor="#ceb2a5"><div align="center"><a href="http://www.aldokkan.com/geography/panopolis.htm">Min - the 9th Nome of Upper Egypt </a></div></td></tr><tr><td bgcolor="#dacdc3"><div align="left">Monuments<br>Many of the ancient buildings of Akhmim were dismantled to be used in later periods and today little exists in its original form ... The 11 meters tall statue of Meryetamun (Beloved of Amun) - the tallest statue of an ancient queen, now stands in the middle of town. She was one of the consorts of Ramses II after the death of Nefertari, as well as a priestess of the Temple of Min.</div></td></tr></table></td></tr></table><br> <img src="https://web.archive.org/web/20161013013631im_/http://static.panoramio.com/photos/large/12554049.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161013013629/http://www.panoramio.com/photo/12554049">Web Archive</a><br><br><img src="https://web.archive.org/web/20161028222132im_/http://static.panoramio.com/photos/large/90579658.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161028222131/http://www.panoramio.com/photo/90579658">Web Archive</a><br><br></td></tr></table>;31.746292;26.565449;0
nabta;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Nabta Playa GPS <br>22.507967 <br>30.725600 <br>178 <br> GPS Malville <br><br><table align="center" width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td><table width="540" border="0" align="center" cellpadding="6" cellspacing="4" bgcolor="#8b8c94"><tr bgcolor="#ccc2b5"><td bgcolor="#ceb2a5"><div align="center"><a href="https://www.researchgate.net/publication/226354066_Astronomy_of_Nabta_Playa">Astronomy of Nabta Playa</a> <br>J. McKim Malville, Romauld Schild, Fred Wendorf and Robert Brenmer</div></td></tr><tr><td bgcolor="#dacdc3"><div align="left">Nabta probably began to function as a regional ceremonial center during the Middle Neolithic (6100–5500BC) during the summer wet season. By a regional ceremonial center we mean a place where related but geographically separated people gather periodically to conduct ceremonies and to reaffirm their social and political identity. The center at Nabta gives evidence of a complex ideology, centered on themes of death, earth, water, skies, and cattle. These gatherings occurred along a dune on the northwestern shore of the basin where there are hundreds of hearths, extensive cultural debris, and many bones of cattle. </div></td></tr></table></td></tr></table> <br></td></tr></table>;30.7256;22.507967;0
nefmm;Nefer-Maat Mastaba29.39503431.15826338;31.158263;29.395034;0
senwp;Senwosret II Pyramid<br>29.236306<br>30.970686<br>41<br><br>Southernmost Egyptian pyramid;30.97068787;29.23630714;0
sesop;Sesostris I Pyramid<br>29.560020<br>31.220977<br>49<br><br>Surrounded by ruins of smaller pyramids.;31.22097727;29.56002015;0
shuez;Shunet El Zebib26.18947131.90799775;31.907997;26.189471;0
snefr;Snefru's Bent Pyramid<br>29.790332<br>31.209320<br>78;31.20932047;29.79033243;0
thutm;Thutmose I25.29345432.55616991;32.556169;25.293454;0
zawap;Zawiyet el-Aryan Pyramid29.93285531.16124550;31.161245;29.932855;0
ankas;Ankh Tawy Alabaster Sphinx<br>29.849568<br>31.254840<br>23<br><br><img src="http://lh3.ggpht.com/_VRcwX87hZh4/SWBoQKd-III/AAAAAAAAFuw/ONsODbbPrJA/s800/385%20%20%20%20%20Alabaster%20Sphinx%20Amon%20Ofis%20II%20Memphis.jpg" />;31.25484;29.849568;0
ankrc;Ankh Tawy Ramesses II Colossii29.84945031.25426722;31.254267;29.84945;0
antap;Ankh Tawy Apries29.86304431.25370821Apries' Palace on a massive artificial platform;31.253708;29.863044;0
antaw;Ankh Tawy<br>29.852301<br>31.254690<br>25<br><br>Largest settlement worldwide for 1,000 years.<br>Chandler, Tertius (1987). Four Thousand Years of Urban Growth.<br><br>The Hout-ka-Ptah ...  the largest and most important temple in ancient Memphis ... large precinct within the city's centre ... one of the three foremost places of worship in Ancient Egypt, the others being the great temples of Horus in Heliopolis, and of Amun in Thebes.<br>http://en.wikipedia.org/wiki/Memphis,_Egypt;31.25468993;29.85230146;0
djedp;Djedkare Pyramid29.85095631.22089345;31.22089301;29.850956;0
memnp;Memphis Northern Precinct29.86102931.25576120;31.255761;29.861029;0
merep;Merenre I29.85067831.214944;31.2149441;29.85067788;0
pep2p;Pepi II29.84017531.21356553;31.213565;29.840175;0
pepip;Pepi I Pyramid29.85455231.218821;31.21882102;29.85455183;0
saqqe;Saqqara Enclosure29.86685231.20610043;31.2061;29.866852;0
saqqp;<table width="400" border="0" cellpadding="1" bgcolor="#dacdc3"><tr><td style="line-height: 11pt">Saqqara Pyramid <br>29.871180 <br>31.216555 <br>63 <br><br><img src="https://web.archive.org/web/20161012115321im_/http://static.panoramio.com/photos/large/10507049.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161012115320/http://www.panoramio.com/photo/10507049">Web Archive</a><br><br><img src="https://web.archive.org/web/20161021153500im_/http://static.panoramio.com/photos/large/57018516.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161021153452/http://www.panoramio.com/photo/57018516">Web Archive</a><br><br><img src="https://web.archive.org/web/20161016182601im_/http://static.panoramio.com/photos/large/42465201.jpg" style="max-width:640px" border="1" hspace="6" vspace="6" /><br><a href="https://web.archive.org/web/20161016182600/http://www.panoramio.com/photo/42465201">Web Archive</a><br></td></tr></table>;31.216555;29.87118;0
sekhe;Sekhemkhet Pyramid29.86530631.21338455;31.21338409;29.86530573;0
shepm;Shepseskaf's Mastaba29.83893731.21527353;31.215273;29.838937;0
tetip;Teti's Pyramid29.87530131.221643;31.22164303;29.87530055;0
unasp;Unas' Pyramid29.86831631.214816;31.21481705;29.86831474;0
userk;Userkaf Pyramid29.87333931.218906648;31.21890557;29.87333947;0
axumg;Axum Great Stela14.13173538.7187862154;38.718786;14.131735;0
axums;Axum Stelae Field14.13207738.7195342153;38.719534;14.132077;0
ezanm;Ezana Monolith14.12422038.7251352143;38.725135;14.12422;0
lalib;Lalibela<br>12.031628<br> 39.041082<br> 2423;39.041082;12.031628;0
stgeo;St. George Rock Hewn12.03162339.0411572420;39.041157;12.031623;0
