kml_name;kml_description;longitude;latitude;height
АЭС Пермис;Четыре реактора ВВЭР-1200 мощностью 4800 МВт;105.9458836127784;-2.548503878489166;0
АЭС Бешар;"Госкорпорация "Росатом" начала консультации по вопросу строительства АЭС в Алжире, сообщил глава госкорпорации Сергей Кириенко журналистам в кулуарах форума "Атомекс-2014".По его словам, в планах Алжира ввод АЭС в 2026 году, и до выбора конкретного проекта еще достаточно много времени. В настоящий момент стороны приступают к консультациям по планируемому проекту.В начале сентября Россия и Алжир подписали соглашение о сотрудничестве в области мирного атома, предусматривающее возможность строительства АЭС в Алжире. Как сообщал министр энергетики Алжира Юсеф Юсфи, первая алжирская АЭС может быть построена в течение ближайших 12 лет.<!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=39.8455679&lng=23.671906850000003&fid=0xd8ff67255df77a9:0xad83535d2fa6c7d5&hl=ru&gl=ru&client=earth-client&cv=7.3.3.7699&useragent=GoogleEarth/7.3.3.7699(Windows;Microsoft Windows (6.2.9200.0);ru;kml:2.2;client:Pro;type:default)";</script></body></html>";-2.2299527;31.5811003;0
GHAVP Nuclear Power Station;"<!DOCTYPE html><html><head></head><body><script type="text/javascript">window.location.href="https://www.google.com/earth/rpc/entity?lat=36.34270925&lng=22.48269820000001&fid=0x39117f1faaaaaaab:0x8073bfc0ca0b0751&hl=ru&gl=ru&client=earth-client&cv=7.3.3.7699&useragent=GoogleEarth/7.3.3.7699(Windows;Microsoft Windows (6.2.9200.0);ru;kml:2.2;client:Pro;type:default)";</script></body></html>";75.6296839;29.4453572;0
АЭС Синоп;"АЭС «Синоп» — проект строительства атомной электростанции в Турции на берегу Чёрного моря около города Синоп. Станция станет второй АЭС в стране, первой будет АЭС «Аккую»[2]Технико-экономическое обоснование строительства объекта выполняется консорциумом в составе французской компании Areva, японской Mitsubishi Heavy Industries и турецкой государственной компании «EUAS». Стоимость проекта составляет 22 млрд дол. США[2][3].Проект был одобрен на уровне премьер-министров Турции и Японии 3 мая 2013 года[1]. Альтернативным проектом было предложение от Китая[4].Планируется использовать четыре энергоблока с общей мощностью 4800 МВт. Реакторы — 3 поколения, PWR, Atmea I[1][2]. Правительством объявлено, что первый энергоблок наметили ввести в эксплуатацию в 2025 году, а последний — в 2028 году.Данный проект вызывает опасения у жителей Черноморского побережья РФ и экологов[5][6].Летом 2018 года "Mitsubishi Heavy Industries" представила турецкому правительству окончательную смету по данном проекту . Смета превзошла первоначальные ожидания примерно в два раза. Увеличение произошло из-за усиления требований безопасности после аварии на "Фукусима-1" в 2011 году, а также в связи с падением курса турецкой лиры. Стороны не смогли достичь компромисса по ряду пунктов, касающихся финансирования и стоимости электроэнергии после введения АЭС в эксплуатацию. В связи с этим, концерн намерен отказаться от участия в строительстве АЭС в турецком городе Синоп[7]";34.99973341872534;41.99972767611731;0
АЭС Мунток;Два реактора ВВЭР-1200 общей мощностью 2400 МВт;105.1467919241481;-2.070501648618683;0
Тверская АЭС;Тверская АЭС (также известна как Тверская АЭС 2 ввиду наличия в Тверской области Калининской АЭС) – планируемая станция в Тверской области России. Предполагаемое место расположения пока под вопросом. Это будет либо Ржевский либо Удомельский (рядом с Калининской АЭС) районы Тверской области. Планируемая мощность Тверской АЭС 2 – 4 600 МВт. Предполагаемый пуск первого энергоблока с реактором ВВЭР-1200 – 2021 год, ещё три аналогичных блока планируются к запуску в 2022-2026 годах.Изначально планировалось строительство второй Тверской АЭС в 2011-2015 годах, но в связи с экономическим кризисом 2008 года сроки были перенесены на более позднее время, как и при строительстве Южно-Уральской АЭС. В связи с отсутствием в необходимости новых энергетических мощностей.;34.81214935415458;56.31369059645296;0
Архангельская АЭС;"<img style="max-width:500px;" src="Arhangelskaya-TE%60TS_0.jpg"><br><br>Архангельская АЭС (АСТ, АТЭЦ) – планировавшаяся к постройке атомная электростанция, местом расположения которой первоначально был выбран участок на реке Юрас в десяти километрах от областного центра Архангельской области России – города Архангельска. Вторым возможным местом расположения данной станции стало местечко близ деревни Рикасиха меж двух крупнейших городов области – Архангельском и Северодвинском.<br><br>Первоначально вопрос строительства атомной электростанции в Архангельской области рассматривался ещё в середине 80-ых годов. Но после Чернобыльских событий 1986 года, проект был заморожен уже на стадии согласования. Позднее в 2001 году вопрос был поднят Росэнергоатомом. Предполагалось строительство не АЭС, а Архангельской АТЭЦ и вновь близ вышеупомянутой деревни Рикасиха. То есть станция должна была обеспечивать Архангельскую область не только электричеством, но также горячей водой и теплом в зимний период. Однако на текущий момент функционал непостроенной атомной станции выполняют в основном газовые котельные различных организаций,  в том числе http://www.tdvit.ru/. А ведь предполагалось использовать реакторную установку ВК-300, с установкой двух реакторов на будущей Архангельской атомной электростанции. Мощности Архангельской АЭС в 600 МВт должно было хватить для обеспечения энергией и теплом как самого Архангельска, так и близлежащих Северодвинска и Новодвинска, заменив почти все газовые и прочие котельные в регионе.";40.18451561833887;64.52852380351783;0
Южно-Уральская АЭС;"<img style="max-width:500px;" src="1350603249_0.jpg"><br><br>Южно-Уральская АЭС — недостроенная атомная электростанция в Челябинской области. Станция расположена в 140 км северо-западнее Челябинска, между городом Озёрск и посёлком Метлино. Вблизи станции находится химкомбинат «Маяк» и Восточно-Уральский радиационный заповедник.<br><br>Строительство началось в 1982 году. Предполагалось, что станция будет состоять из трёх промышленно-исследовательских реакторов на быстрых нейтронах БН-800. После аварии на Чернобыльской АЭС в 1986 году строительство станции было приостановлено. В это время вчерне были завершены постройки вспомогательной инфраструктуры и выкопаны котлованы под комплексы двух энергоблоков. В 1993 году строительство АЭС окончательно прекращено, уже возведённые постройки заброшены<br><br>В начале 2000-х годов появились планы по возобновлению строительства Южно-Уральской АЭС. Сначала предполагалось, что станция будет достроена по старому проекту с тремя энергоблоками БН-800. Потом было решено полностью пересмотреть проект станции. Предполагалось, что станция будет состоять из трёх энергоблоков с реакторами типа БН-1200. Выбор площадки строительства новой Южно-Уральской АЭС проводился из пяти участков: вблизи Магнитогорска, в Саткинском и Троицком районах, вблизи посёлка Пригородный (в Каслинском районе) а также площадка ранее строившейся станции возле посёлка Метлино. Специалистами Российского федерального ядерного центра, занимавшимися обоснованиями выбора площадки, в итоге был выбран последний вариант размещения станции, несмотря на то, что в 2005 году министр Сергей Кириенко заявлял о невозможности использования старой площадки АЭС. Был составлен новый проект станции и проведены работы по привязке объекта к местности. Сметная стоимость строительства станции составляет 140 миллиардов рублей, а начало строительства было намечено на 2011—2013 годы[2].<br><br>После 2008 года сроки строительства и ввода в эксплуатацию Южно-Уральской АЭС постепенно отодвигались все дальше и дальше, а планируемая мощность снижалась; в конце концов, планы на строительство станции окончательно исчезли из правительственных документов. Так, в распоряжении Правительства РФ от 2008 года строительство и ввод в эксплуатацию Южно-Уральской АЭС намечалось на период 2016—2020 годов. Станция должна была состоять из 4 блоков ВВЭР-1200 суммарной мощностью 4600 МВт[9]. Согласно следующей версии плана энергетического развития России, утверждённой в ноябре 2013 года, ввод в эксплуатацию Южно-Уральской АЭС был запланирован на 2030 год[10]. Станция теперь должна была состоять из двух блоков БН-1200[11]. В схожем по содержанию правительственном документе 2016 года, срок ввода в эксплуатацию остался прежним, но планируемая мощность была снижена до одного блока БН-1200[12]. Наконец, в последней редакции от 9 июня 2017 года, охватывающей период до 2035 года[13] планы на строительство и ввод в эксплуатацию Южно-Уральской АЭС полностью отсутствуют.";60.89809780299278;55.74521006590668;0
Австрия - реактор "TRIGA II Vienna"";Расположен в венском технологическом университете.<br><br>Тепловая мощность реактора - 250 кВт(тепловых), мощность в импульсе - 250 МВт(тепловых). Теплоноситель - лёгкая вода, отражатель - графит, материал стержней СУЗ - карбид бора.<br><br>В университете поясняют, что закупка топлива - рутинная операция. Если новое топливо не будет поставлено, то реактор придётся закрыть в 2016 году. Заказанная партия позволит аппарату проработать до 2025 года.;16.4125951;48.1965935;0
Австрия - Цвентендорфская АЭС;"<img src="https://doc-0g-04-mymaps.googleusercontent.com/untrusted/hostedimage/67ht0gn364521qiheeia79564g/i7vhcl54ogakvjmliosq56386c/1595361600000/FTCPzVzQEZ0A9SJ2YuS7DeTeOtpcj_VS/*/6AF2TALpmMOcDrKhIfqzzk9Ja4Oh0-EGv8jf0AQ_N8C-zkyW8JufOu1CMSCHm3wV-0crXqSPYS8d21trcmjH3ASJ13NN_8hMAuE06_Li7LlzOwuXzMwmk65FeyAbbZQ-gX_pUh17xZQdsVIVhPxLwNuPgTSHKEaxYHqOBEfEpdq6kofgdY1TBBnZvNggW3lR0IcWT1e5IeIHmjH8P8zn9osuZ-RuTacACsePCxsjv0ghdL3RIaoAHVdTpd2irQQBypBjj5LVv3tgq0CM3o4NfMLvWmayp2ujECQ?session=0&fife" height="200" width="auto" /><br><br>Цвентендорфская АЭС была первой из шести атомных электростанций, которые планировалось построить в Австрии. Её строительство началось в апреле 1972 года. Кипящий водо-водяной реактор должен был обеспечить мощность около 700 мегаватт. Работы выполняла немецкая компания «Kraftwerksunion» (AEG в сотрудничестве с Siemens). За четыре года постройка была завершена, и вскоре должно было начаться строительство второй АЭС, но с 1974 года в Австрии начало набирать силу антиядерное движение. В попытках обелить ядерную энергетику в глазах населения, осенью 1976 года австрийское правительство запустило информационную кампанию. Её результаты оказались прямо противоположными: количество мирных протестов росло на глазах, в газетах стали появляться статьи, критикующие ядерную программу. Федеральный канцлер Австрии Бруно Крайский (СДП), надеясь на успешный исход, решил провести предложенное христианско-социальной партией общественное голосование по вопросу введения АЭС в эксплуатацию, и 5 ноября 1978 года состоялся референдум. При явке имеющих право голоса в 64,1 процента, 1 576 839 (49,53%) человек высказались за начало эксплуатации АЭС, и 1 606 308 (50,47%) проголосовали против. Разница всего в 30 тысяч голосов определила не только судьбу Цвентендорфской АЭС, но и всю ядерную политику страны: в декабре 1978 года правительство Австрии наложило запрет на использование ядерной энергии до 1998 года, который был продлён в 1997 году";15.8850252;48.3543973;0
Азербайджан - Азербайджанская АЭС;"<img src="https://doc-0s-04-mymaps.googleusercontent.com/untrusted/hostedimage/67ht0gn364521qiheeia79564g/knpb4al0l4i1vee5v7gpmerii4/1595361600000/FTCPzVzQEZ0A9SJ2YuS7DeTeOtpcj_VS/*/6AF2TALpdwqs1EnZKsC2oLFWb9X2GcYFcVu2noRHvBzaRj_JGqa0_ynypb7Ax3CMEVVC-GUWWX9f9WCVXXvNSSw4AcKonK4RTGk7iE7qHh4F59C4LJrhnVUDBf5RJ2VyHLtdM0Bgd5K2Xg6SdWX81nyfL38gsy5piHF-FD2hfsC8I5WSurmhs89IFQE0X6jXScBDp-0PRKWAiwwfi42OuKzUppleS1asfYAQHjSIJpkPlb_HDutlgwJH4VtwG-X7bHlAQcCfhqwKscvbQvMZGim0vZk8V2-qhCQ?session=0&fife" height="200" width="auto" /><br><br>Азербайджанская АЭС – планируемая атомная электростанция в Азербайджане. Первым местом расположения АЭС должен был стать поселок Наваги, в семидесяти километрах от столицы страны – Баку.<br><br>Первоначально о строительстве АЭС в этой закавказской республике речь пошла в 80-ые годы прошлого века, когда Совет Министров СССР одобрил разработку плана атомной электростанции в Азербайджане. Все работы – планирование места и подготовка к строительству близ поселка Наваги – были остановлены после Чернобыльских событий 1986 года.<br><br>В 2007 году вопрос о постройке был вновь поднят. Был предложен план строительства одноблочной АЭС с реактором мощностью 1 500 МВт. Стоит отметить, что МАГАТЭ в том же году разрешило Азербайджану начать строительство первого исследовательского ядерного реактора.<br><br>В мае 2014 года атомная энергетика Азербайджана получила новый толчок к развитию, после создания Национального комитета ядерных исследований. Был подготовлен план тендера по исследовательскому ядерному реактору в 20 МВт, а также постройке учебного реактора в 2 КВт. Завершение всех работ планируется к 2020 году. Местом расположения исследовательского ядерного реактора выбран город Хырдалан, который, по сути, является пригородом Баку.";49.70503560000001;40.458787;0
Аргентина Atucha I Nuclear Power Plant;"<img src="https://lh6.googleusercontent.com/proxy/OdY9MeHjTphDY4vh7EjJaeHWGBaQxszcdjJyk9AMvzNL6MyvPSeKQTQC18GKFVN9M5cLoYYUNfxn1_RwJTrpQmxbreE_DrTM0jCdl1u63VcdUg46e1xI2bpOKgxfhYkpuoh3EffotCwvwtOnJ9uhBqkc3pLbHO09De97EhmXAWM-Z-92nexPw8KogzPH8_6W0m9xCM1Ix3cfTBidcPH0xwtr9gEL5OyGumqQZFznlp2TbW45jQCBUB7CHmJZE9XSED6FljbSEsH1KhrDLQjQJ5bvaaoM7WQzX4VkuBmoNpTX5jZGAO-qHLcB580pEhWC-7bOo740-eJb1OtbmXphUR71wtMIMfBiJBMMmJmMR4mBQQBRhE_qEHfMvK8llAJANuZsCfxXF0wx8KSPGBJ7hYu2pLmkb0ao8aGVA5T8ptfAt8ooMBI4eOjITCtGJ0gDjuBZuoeIfuNcBQKGWfdPVriT8v7P2icm1DphYFsriQreQviRoMpDay-IemIRoWOkz2F0guEhm12HZ0F6JDjuj6jNx2K-mHaNAp1P" height="200" width="auto" /><br><br>Atucha I Nuclear Power Plant - Атомная электростанция <br> <br> Lima <br> Buenos Aires <br> Аргентина <br> +54 3487 48-0677";-59.206929;-33.966861;0
Аргентина - АЭС Carem 25;"<img src="https://doc-04-04-mymaps.googleusercontent.com/untrusted/hostedimage/67ht0gn364521qiheeia79564g/n4soe5s9cv0o4igb8rkhaa7v74/1595361600000/FTCPzVzQEZ0A9SJ2YuS7DeTeOtpcj_VS/*/6AF2TALpccObUIwE3UqDsSz1PoDAidJCnDkrPtJFUcK3BasNCtHbCsceRdpekXRxsOe9EFzoO_3rfKyNLPHLcI6ZWr-3JeKfmxLQewwnNQsxMNxhN-AQdKt5MbJfSKYIwyUHNnN4mRllnyaYsWAghiJpx48yn0NzmJnp5iG8jmFQ2FwQiX5RkqwB945fhMkJ5yr8L3PW6lMbZw_rgBDyQiQq8Qh8-sZeDCt0o9Ak9D6dmA2QX1GahRiEru8FI3gC3LEoI1UzY6buN-MeSQf67KHBOYiNcrJuxiw?session=0&fife" height="200" width="auto" /><br><br>АЭС Carem 25 – новый экспериментальный реактор в Аргентине – расположен рядом с другой АЭС этой страны – Атуча, в провинции Буэнос-Айрес, близ города Лима. Строительство экспериментального реактора Carem 25 началось в 2014 году, а его электрическая мощность составит 27 МВт. Это самый новый реактор малой атомной энергетики в мире, что позволит осуществлять поставки недорогой по тарифу энергии в отдаленных и малонаселенных районах. Как сообщают английские и аргентинские мультимедиа источники, загрузка топлива в реактор начнется уже в 2017 году.";-59.2106635;-33.9660531;0
Аргентина АЭС Эмбальсе;"<img src="https://lh5.googleusercontent.com/proxy/Axj4ZXJpwd2Aux2JsdpIaG3t0clDkEYmXfatcxazTF9CK3fNKGowc1rOeycvgw9t8sFQVwDxcBxclSxFXuJrV65AnNXX0Uk8SCM_3hXjomY_6LUxFiQmpAqEOdKKl6KtQ0lSHJ2LAuXe02JuV3s_XmZy3wR41UbgxHcZYWxwUB6kKatt_rW4KW2NoFKeNc7KuvIA7GkTP2fNLDSLJWHP6dhbcal2asQOV6bCivZ4VihWl5Kyr1jB5QbBx4ekxWT_5h8pA8lnXr6AyJQd3DDntZbVcYNH5ajx2SmTKRaszb4TRILIvsb1cqlLuK-9n0VwjWXYcAanU13IN8NIKFg-DkgvbjF3ybe3D--uUnYr3DpuT6tKmbbJIgR7K3typflt_EAiy3sFM9u5BtAgaywR-oIQS2y42yHT9ntpERTpuM8v-GuTJagfk7m25d4qfXgj9s7Y9eb5k2sGy3Zai_XCPscUMmqoPxTxQATD6scj-jxrExk9W7AOi9AalcfbMkIi42WuSpCtbdsKZnhPde8acz9GG764iXxOdG9m" height="200" width="auto" /><br><br>АЭС Эмбальсе - <br>Атомная электростанция <br> <br> 5856 Embalse <br> C?rdoba <br> Аргентина <br> <br> <br> <br> +54 3571 48-6000";-64.442428;-32.232355;0
Армения - Мецаморская АЭС;"<img src="https://doc-0c-04-mymaps.googleusercontent.com/untrusted/hostedimage/67ht0gn364521qiheeia79564g/u5f72iiv5et9m981io958c1g5k/1595361600000/FTCPzVzQEZ0A9SJ2YuS7DeTeOtpcj_VS/*/6AF2TALo4mDruEYF5cGZnlzDbEUK251F9fQ4PKM2ZiKpvg0O-tROo4v2Y9CQIKyVFMAJgj_8cS_DKCU0aT6oH5_kEeG_MxQzyfsUFTAbgn1v5i5JhAh4zbwK0RnLsX9BWZ448GZzREdAqp5dbd-o97m2rBXQdLIfOfdK9MzaIiPf9nDzG5sE6o_Ukk-v1iWsz0BdAv0EbfjdqkG5JwSVBaDcIpB1r-Uay97-xdcb3Rec9CsJ-GIOuNE60FJI2hX0CFffHlIJ74P1pBnvvAV7n3Kkg0u0eekrJCg?session=0&fife" height="200" width="auto" /><br><br>Мецаморская АЭС обеспечивает почти третью часть потребности страны в электрической энергии. Это единственная атомная станция в Южнокавказском регионе. В данный момент она эксплуатируется, однако будущее ее под вопросом";44.152372;40.18415;0
"Бангладеш АЭС "Руппур"";"<img src="https://doc-0o-04-mymaps.googleusercontent.com/untrusted/hostedimage/67ht0gn364521qiheeia79564g/5m64n2qet9uj4pmmn9pr2lasag/1595361600000/FTCPzVzQEZ0A9SJ2YuS7DeTeOtpcj_VS/*/6AF2TALoaVG1kUbLsLJZZzUgys_uIQQEX0FSChdEs-F9HzUkUstl6k4jebmLOhY5Gxkxx8_n0sztwRQG1sdVrqay5dKcCbaCTv9qqje_gbslYcOHRSpvDJ6x5p4g8_S_ZM-FQ5Tk3k0wfqeEjb3hVsyCbjxPeJH64MogKW_MtAVxfj0_bAiaFwjbhaRaCt1tOpsdpLSsCbc0Dpbk5HDgWW1FNHZ0KHft5hYBhxKudDB2NwkAcNbDNFsITS9tMJz6Fb0CxZY6LdQHUQ0Ff7vpp2I2kivMddUDQfQ?session=0&fife" height="200" width="auto" /><br><br>В 2017 начато строительство первой в стране АЭС «Руппур» на 1200 МВт";89.047245;24.070097;0
Беларусь - Белорусская АЭС;Белорусская АЭС — строящаяся атомная электростанция типа АЭС-2006. Стройплощадка расположена у северо-западной границы Белоруссии в 18 километрах от города Островец Гродненской области, в 50 км от столицы Литвы — Вильнюса.<br><br>Согласно планам, первый блок АЭС должен быть введён в 2020 году, второй — в 2021 году.<br><br>Основной партнёр Белоруссии в проекте по строительству АЭС — российская компания «Атомстройэкспорт», в качестве субпоставщиков выступают белорусские производственные организации;26.092012;54.755182;0
