kml_name;kml_description;longitude;latitude;height
ACG-19, Hungary_Avar_Early, 620-660 CE;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1ACG-19:mtDNA: H52Y-DNA: N-Y16223/etc*(xB198,Y16313) ;20.954407;47.728299;0
AED_92, AED_92, AED_106, AED_125, AED_204, AED_249, AED_432, AED_513, AED_1108, AED_1119, AED_1135, Germanic, 480-530 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115AED_92mtDNA: U4aAED_106mtDNA: V3AED_125mtDNA: K1aAED_204mtDNA: X2bAED_249mtDNA: T2c1d1aAED_432mtDNA: H1h1AED_513mtDNA: H7aAED_1108mtDNA: U4a2aAED_1119mtDNA: W1e1aAED_1135mtDNA: H60a;11.899894;48.292998;0
AEH_1, Germanic(Ostrogothic?), 480-510 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115AEH_1mtDNA: H5;12.208069;48.920536;0
ALH_1, ALH_2, ALH_3, ALH_10, Germanic(?), 480-510 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115ALH_1mtDNA: J2a2bALH_2mtDNA: H2a2a1ALH_3mtDNA: H2a2bALH_10mtDNA: I1;12.197351;48.597809;0
AN-286, AN-376, Early Avar, 620-660;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1AN-286: mtDNA: H56AN-376:mtDNA: Y1a1;20.587722;46.174607;0
ASZK-1, Hungary_Hun, 5th century (1st-2nd third);https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1ASZK-1:mtDNA: H5Y-DNA: R1a1a1b2a2b2 (R-Y57*);17.393279;47.513247;0
BIM_33, Germanic(?), 350-540 AD ;BIM_37, Germanic, 580-620 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115BIM_33mtDNA: U5b1bBIM_37mtDNA: T2b16;12.160433;49.011183;0
CAA002, Archaic(?), 335-420 AD;https://science.sciencemag.org/content/early/2020/06/03/science.aba8697DOI: 10.1126/science.aba8697 CAA002mtDNA: C1d1;278.538126;22.987197;0
CAO002008, CAO009013, CAO012, CAO014, CAO022026, CAO024, CAO027, CAO029, CAO031, Archaic(?), 344 - 694 AD;https://science.sciencemag.org/content/early/2020/06/03/science.aba8697DOI: 10.1126/science.aba8697 CAO002008mtDNA: D1CAO009013mtDNA: D1CAO012mtDNA: D1CAO014mtDNA: D1Y-DNA: Q1b1a1a1CAO022026mtDNA: CY-DNA: Q1b1a1a1CAO024mtDNA: D1Y-DNA: Q1b1a1a1CAO027mtDNA: D1Y-DNA: Q1b1a1a1CAO029mtDNA: CY-DNA: Q1b1a1a1CAO031mtDNA: H2a2a1;278.503584;23.039861;0
CIP001, CIP007012, CIP010, Archaic(?), 434 - 642 AD;https://science.sciencemag.org/content/early/2020/06/03/science.aba8697DOI: 10.1126/science.aba8697 CIP001mtDNA: C1d1CIP007012mtDNA: D1Y-DNA: Q1b1aCIP010mtDNA: C1d1Y-DNA: Q1b;276.71557;22.966089;0
CL23, CL25, CL30, CL31, CL36, CL38, CL47, CL53, CL57, CL63, CL83, CL84, CL87, CL92, CL93, CL94, CL102, CL121, CL145, CL146, CL151, Longobard, 568-774 AD;https://www.nature.com/articles/s41467-018-06024-4https://doi.org/10.1038/s41467-018-06024-4CL23:mtDNA: HY-DNA: T1a2b(L446)CL25:mtDNA: HCL30:mtDNA: I1bY-DNA: R1b1a1a2a1a2(S116)CL31:mtDNA: H18Y-DNA: G2a1a1(Z6644)CL36:mtDNA: X2bCL38:mtDNA: X2Y-DNA: E1b1b1a1b1a3(PF2211)CL47:mtDNA: H11aCL53:mtDNA: H11aY-DNA: R1b1a2a(PF6434)CL57:mtDNA: H24aY-DNA: R1b1a2a1a(L151)CL63:mtDNA: HY-DNA: I1a3(Z79)CL83:mtDNA: H1CL84:mtDNA: H1tY-DNA: R1b1a2a1a2c1g1a1(Z381)CL87:mtDNA: H1CL92:mtDNA: HY-DNA: R1b1a2a1a(L52)CL93:mtDNA: J2b1aY-DNA: R1b1a2a1a(L151)CL94:mtDNA: K1c1Y-DNA: R1b1a1a2a1a2f(S11987)CL102:mtDNA: H1i2CL121:mtDNA: T2bY-DNA: R1b1a2a2(Z2103)CL145:mtDNA: T2bY-DNA: R1b1a2a1a(L151)CL146:mtDNA: T2b3Y-DNA: R1b1a2a1a(L151)CL151:mtDNA: T2b;7.587787;45.080316;0
CS-465, Hungary_Avar_Asia_Core_Early_Elite, 7th century (middle third);https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1CS-465:mtDNA: C4b6Y-DNA: N1a1a1a1a3a2 (N-Y16313/etc*);19.010127;47.360727;0
CSB-3, CSB-9, Hungary_Hun, 4th (end)- 5th century (beginning);https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1CSB-3:mtDNA: T2b3+151Y-DNA: R1b1a1b1b3a1a1 (R-CTS9219*)CSB-9:mtDNA: H1c22;20.14465;46.700833;0
CUC002, CUC003, Archaic(?), 520 - 620 AD(?);https://science.sciencemag.org/content/early/2020/06/03/science.aba8697DOI: 10.1126/science.aba8697 CUC002mtDNA: A2Y-DNA: Q1b1a1a1CUC003mtDNA: A2;278.677155;23.053485;0
DA119, Migration Period (Germanic ?), 375-400 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA119:	mtDNA: U4b3Y-DNA: R1b1b2g (R-U106 ?);20.326762;49.071589;0
DA171, Migration period, 350-650 AD ;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA171:	mtDNA: H2a1Y-DNA: 	N-L1025(?);24.228689;55.737797;0
DA224, Iron Age, 250-400 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA224:	mtDNA: H2aY-DNA: R1;68.304378;42.819034;0
DA243, Alan, 300-400 AD ;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA243:	mtDNA: W1Y-DNA: R1(R-S23592?);42.589343;43.950818;0
DA27, Hun-Sarmatian, 350-370 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA27:	mtDNA: C4b1Y-DNA: R1a1(R-Z93 ?);62.865658;52.812762;0
DA65, DA66, DA68, DA69, DA74, DA385, Tian-Shan Hun, 350-600 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA65:	mtDNA: N9a9Y-DNA: (E-V22 ?)DA66:	mtDNA: H6b2DA68:	mtDNA: M11aDA69:	mtDNA: U5b2a1a2DA74:	mtDNA: H7bY-DNA: (Q-L713 ?)DA385:	mtDNA: H13a2aY-DNA: (R-S23592 ?);75.845114;41.505275;0
DA86, Turkic, 420-480 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA86:	mtDNA: C4b1Y-DNA: (Q-L715 ?);76.957093;42.100045;0
DA95, Nomad, 300-400 AD;https://www.nature.com/articles/s41586-018-0094-2doi:10.1038/s41586-018-0094-2DA95:mtDNA: D4b1Y-DNA: N (N-Y16220 ?);76.722996;52.635827;0
DK-701, Hungary_Avar_Early_Elite, 620-660;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1DK-701:mtDNA: V1a1Y-DNA: R1a1a1b2a2a3~ (R-S23592/etc*);18.973128;46.913307;0
ETR016, 407-534 CE, Imperial Italy;https://www.science.org/doi/10.1126/sciadv.abi7673ETR016:mtDNA: R2bY-DNA: I1;11.948398;43.017015;0
FGD-4, Hungary_Avar_Asia_Core_Early_Elite, 620-660;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1FGD-4:mtDNA: B4b1a3aY-DNA: C2a1a1b1b (C-Y10442/etc*);18.908324;46.42275;0
FN_2, Roman, 300-500 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115FN_2mtDNA: H3;11.40494;48.14796;0
HC-168, Hungary_Avar_Early, 620-660;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1HC-168:mtDNA: H7;19.136855;46.379351;0
HUN001, Elite Hun, 333-419 AD;https://www.science.org/doi/10.1126/sciadv.abe4414HUN001:Y-DNA: R1a1a1b (R-Z645);19.028471;47.494923;0
I0045, Lima, 100-650 CE;https://www.cell.com/cell/fulltext/S0092-8674(20)30477-3https://doi.org/10.1016/j.cell.2020.04.015I0045mtDNA: B2Y-DNA: Q-CTS11969;282.966099;-12.111407;0
I0589, Tana Tradition, 580-650 AD;http://www.cell.com/cell/fulltext/S0092-8674(17)31008-5DOI: http://dx.doi.org/10.1016/j.cell.2017.08.049 mtDNA: L4b2a2c	;39.541812;-6.313299;0
I1048, 530-650 AD;http://www.cell.com/cell/fulltext/S0092-8674(17)31008-5DOI: http://dx.doi.org/10.1016/j.cell.2017.08.049 mtDNA: L0a;39.690599;-4.904609;0
I12031, I12032, I12034, I12162, I12163, Visigothic(?), 500600 CE;http://science.sciencemag.org/content/363/6432/1230DOI: 10.1126/science.aav4040 I12031mtDNA: H1e2Y-DNA: E1b1b1a1b1aI12032mtDNA: C4a1a+195Y-DNA: R1b1a1a2a1I12034mtDNA: W6aI12162mtDNA: U5b1b1dY-DNA: J2aI12163mtDNA: J2b1a+16311;2.814812;42.016197;0
I12220, Late Antiquity, 566-640 calCE;https://www.nature.com/articles/s41559-020-1102-0https://doi.org/10.1038/s41559-020-1102-0I12220mtDNA: U5a2a1Y-DNA: J;9.159765;39.180722;0
I12355, Yamana(?), 260-600 calCE;https://www.nature.com/articles/s41467-020-17656-whttps://doi.org/10.1038/s41467-020-17656-wI12355:mtDNA: C1bY-DNA: Q1a2a;291.473787;-54.843483;0
I12394, Pastoral Neolithic(Elmenteitan), 421-547 AD;https://science.sciencemag.org/content/early/2019/05/29/science.aaw6275DOI: 10.1126/science.aaw6275 I12394:mtDNA: K1a**;35.689307;-0.364955;0
I14550 514-234 calBCE England_IA_EarlyMedieval;https://www.nature.com/articles/s41586-021-04287-4I14550:mtDNA: H3+152;-0.266219;50.844851;0
I15544, I15545, I15546, I15547, I15548, I15551, I15552, I15553, I15554, I15555, I15556, 261-538 AD;https://www.biorxiv.org/content/10.1101/2021.08.30.458211v1.fullI15544mtDNA: HV9Y-DNA: E1b1b1a1b1I15545mtDNA: H1Y-DNA: I1a2a1a1aI15546mtDNA: L2a1+143+16189  (16192)Y-DNA: J2b2a1I15547mtDNA: H+152Y-DNA: J2I15548mtDNA: W+194Y-DNA: J2b2a1I15551mtDNA: T1aY-DNA: R1b1a1b1bI15552mtDNA: H1cY-DNA: R1b1a1b1b3a1a1I15553mtDNA: T2b25Y-DNA: E1b1b1a1b1I15554mtDNA: HY-DNA: E1b1b1a1b1I15555mtDNA: X2i+@225Y-DNA: G2a2b2a1a1c2I15556mtDNA: H10d;22.265625;43.642603;0
I15549, I15550, 259-409 AD;https://www.biorxiv.org/content/10.1101/2021.08.30.458211v1.fullI15549mtDNA: H5bY-DNA: I1a2a1a1aI15550mtDNA: H41a;21.920586;43.316983;0
I16744, Early Avar, first half of 7th century;https://www.sciencedirect.com/science/article/pii/S0092867422002677I16744:mtDNA: I4a;21.465912;47.670144;0
I16750, Early Avar, first half of 7th century;https://www.sciencedirect.com/science/article/pii/S0092867422002677I16750:mtDNA: H35Y-DNA: E1b1b1a1b1a;20.681108;46.212649;0
I16812, Early Avar, first half of 7th century AD;https://www.sciencedirect.com/science/article/pii/S0092867422002677I16812:mtDNA: A+152+16362Y-DNA: Q1a2a1~ (YP799);21.54457;47.352486;0
I18174, I18184, I18185, Early Avar, late 6th - first half of 7th century AD;https://www.sciencedirect.com/science/article/pii/S0092867422002677I18174:mtDNA: U5a2a1Y-DNA: R1a1a1b (F3044)I18184:mtDNA: HV1b3bY-DNA: R1b1a1b1a1a1 (M405)I18185:mtDNA: K1a2;20.315351;47.204472;0
I18792, 300-500 CE;https://www.science.org/doi/10.1126/science.abm4247I18792:Y-DNA: E1b1b1a1b1mtDNA: H14b;26.634883;42.2807;0
I20266, I20261, I20265, I20264, I20260, I20320, I20259, 491-717 CE;https://www.science.org/doi/10.1126/science.abm4247I20266:mtDNA: W6Y-DNA: R1b1a1b2a2 (R-FT61494)I20261:mtDNA: K1aY-DNA: E1b1b1a1a2 (J-PF2254)I20265:mtDNA: K1a4cY-DNA: E1b1b1a1a2 (J-PF2254)I20264:mtDNA: K1a4cY-DNA: E1b1b1a1a2 (J-PF2254)I20260:mtDNA: U2e1a1I20320:mtDNA: HV0aY-DNA: J2a1a1a2b2 (J-Z1847)I20259:mtDNA: N1b1a8Y-DNA: J2a1a4b (J-Y17949);28.039716;37.339585;0
I20801, I20800, Early Avar, first half of 7th century AD;https://www.sciencedirect.com/science/article/pii/S0092867422002677I20801:mtDNA: Z3I20800:mtDNA: C4dY-DNA: R1a1a1b2a2a3b~ (YP1456, YP1710);21.526723;47.369658;0
I2237, I2238, I2262, Moche(?), 200-705 calCE;https://www.cell.com/cell/fulltext/S0092-8674(20)30477-3https://doi.org/10.1016/j.cell.2020.04.015I2237mtDNA: D1I2238mtDNA: D1I2262mtDNA: C1bY-DNA: Q-MEH2 (Q1a);280.69622;-7.913447;0
I2557, I2558, Late Nasca, 470-675 calCE;https://www.cell.com/cell/fulltext/S0092-8674(20)30477-3https://doi.org/10.1016/j.cell.2020.04.015I2557mtDNA: C1bI2558mtDNA: B2Y-DNA: Q-L54;284.336997;-13.905934;0
I3575, I3576, I3578, I3581, I3582, I3583, (Visigothic?), 400600 CE;http://science.sciencemag.org/content/363/6432/1230DOI: 10.1126/science.aav4040 I3575mtDNA: U5b1+16189+@16192Y-DNA: II3576mtDNA: T2c1a2Y-DNA: R1b1a1a2a1a2I3578mtDNA: HV0fI3581mtDNA: H3I3582mtDNA: K1b1aY-DNA: R1b1a1a2a1a2I3583mtDNA: HV0fY-DNA: E1b1b;-4.017552;37.321647;0
I3982, I3983, I4054, Roman, 200427 CE; I3980, I3981, (Late Roman?), 400600 CE;http://science.sciencemag.org/content/363/6432/1230DOI: 10.1126/science.aav4040 I3982mtDNA: HV0+195I3983mtDNA: H4a1c2Y-DNA: J2a1a2a2I4054mtDNA: H4a1c2Y-DNA: JI3980mtDNA: H1e1cI3981mtDNA: T2b32Y-DNA: E1b1b1a;-3.609615;37.17824;0
I4613, 500-700 CE;https://www.science.org/doi/10.1126/science.abm4247I4613:mtDNA: X2+225+@153;41.373053;37.414768;0
I7621, NEO246, Old Bering Sea, 236 - 710 AD;https://www.nature.com/articles/s41586-019-1251-yhttps://doi.org/10.1038/s41586-019-1251-yI7621:mtDNA: D4b1a2a1https://www.nature.com/articles/s41586-019-1279-zhttps://doi.org/10.1038/s41586-019-1279-zNEO246:mtDNA: A2b1Y-DNA: Q1b1;190.175056;66.161378;0
I8351, 250-385 calCE;https://www.cell.com/cell/fulltext/S0092-8674(20)30477-3https://doi.org/10.1016/j.cell.2020.04.015I8351mtDNA: D1g+16189;301.646955;-35.745972;0
IL2, IL3, IL4, IL5, IL7, 125-524 AD;http://advances.sciencemag.org/content/4/11/eaau4921DOI: 10.1126/sciadv.aau4921 IL2:mtDNA: D1IL3:mtDNA: B2IL4:mtDNA: C1bIL5:mtDNA: C1cIL7:mtDNA: C1b;290.356835;-16.089171;0
JK1968, JK1970, JK2065, DA237, DA238, 300-800 CE;https://www.nature.com/articles/s41467-018-07483-5DOI: 10.1038/s41467-018-07483-5JK1968:mtDNA: U5a1a1abnJK1970:mtDNA: U5a1a1JK2065:mtDNA: K1a4a1bhttps://www.nature.com/articles/s41586-019-1279-zhttps://doi.org/10.1038/s41586-019-1279-zDA237:mtDNA: H1 DA238:mtDNA: U5b1b1a1 ;22.418005;62.950679;0
KD001, Scotland_IA, 441-641 cal. AD;https://www.pnas.org/content/119/8/e2108001119KD001:mtDNA: J1b1a1aY-DNA: R1b1a1b1a1a-L151/PF6542;-4.103825;57.601294;0
KER_1, Ostrogothic/Hunnic(?), 256  401 cal AD ;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115KER_1mtDNA: HV9a;36.470667;45.350049;0
KFP-30a, KFP-31, KFP-6, KFP-7, Early Avar, 620-660;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1KFP-30a:mtDNA: B4b1a3a Y-DNA: R1a1a1b~ (R-CTS9754/etc*)KFP-31:mtDNA: B4c1b2Y-DNA: (N-F4284/etc*)KFP-6:mtDNA: H1a3Y-DNA: N1a1a1a1a3a (N-Y16219/etc*)KFP-7:mtDNA: N or W3a1;19.262745;47.12689;0
KMT-2785, Hun period, 2nd third of 5th century;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1KMT-2785:mtDNA: D4j8 Y-DNA: R1b1a1b1a1a1c2b2b1a~ (R-S1746/etc*);19.698693;46.897958;0
KP1, KP2, 300-600 AD;http://advances.sciencemag.org/content/4/12/eaau5064DOI: 10.1126/sciadv.aau5064 KP1mtDNA: S2a1aY-DNA: S1aKP2mtDNA: S2a1a;144.209762;-35.652449;0
MJ-19, Chernyakhov, 262 - 530 AD;https://www.cell.com/current-biology/fulltext/S0960-9822(19)30712-2https://doi.org/10.1016/j.cub.2019.06.019MJ-19:mtDNA: H1n6	;30.512365;48.792588;0
MJ-37, Chernyakhov, 243 - 386 AD;https://www.cell.com/current-biology/fulltext/S0960-9822(19)30712-2https://doi.org/10.1016/j.cub.2019.06.019MJ-37:mtDNA: T2g1;34.007288;49.875251;0
MM-131, 600-625, MM-151, 620-660, MM-240, 600-625, MM-245, 600-625, MM-61, 568-625, MM-80, 600-625, MM-83, 568-660, Early Avar;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1MM-131:mtDNA: T2b+152 MM-151:mtDNA: F1b1bMM-240:mtDNA: A+152+16362MM-245:mtDNA: D5a2a1a1MM-61:mtDNA: H1bnY-DNA: Q1a2a1~ (Q-Y11671/etc*)MM-80:mtDNA: N9a9Y-DNA: Q1a2a1~ (Q-YP840/etc*)MM-83:mtDNA: C4a1a+195;20.516616;46.216636;0
MOL001, Pastoral Neolithic, 535 - 630 AD;https://advances.sciencemag.org/content/6/24/eaaz0183.fullDOI: 10.1126/sciadv.aaz0183MOL001mtDNA: L3h1a2a1Y-DNA: E1b1b1b2b(E-M293,E-M293);35.730205;-0.246162;0
MS-43, MS-45, Early Avar, 620-660, MS-50, Middle Avar, 670-710;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1MS-43:mtDNA: K1c2MS-45:mtDNA: K1c2Y-DNA: R1b1a1b1a1a2a (R-DF27*)MS-50:mtDNA: U5a1gY-DNA: R1b1a1b1a1a2a (R-DF27*);19.383116;46.213341;0
MSG-1, Hun period, 2nd third of 5th century;https://www.biorxiv.org/content/10.1101/2022.01.19.476915v1MSG-1:mtDNA: M7c1a1a1 Y-DNA: R1a1a1b2a2a3c~ (R-S23201*);24.607086;46.579073;0
NC, Mainland Chumash, 400-600 AD;http://science.sciencemag.org/content/360/6392/1024DOI: 10.1126/science.aar6851 NC:mtDNA: D1Y-DNA: Q1a;240.308284;34.94896;0
NW_54, NW_255, Germanic, 388-540 AD;http://www.pnas.org/content/early/2018/03/06/1719880115https://doi.org/10.1073/pnas.1719880115NW_54mtDNA: C4a1aNW_255:mtDNA: H18b;12.140536;48.988796;0
O1, O2, O3, O4, Anglo-Saxon, 385-570 AD;http://biorxiv.org/content/early/2015/07/17/022723DOI: 10.1038/ncomms10408O1:mtDNA: U5a2a1O2:mtDNA: H1g1O3:mtDNA: T2a1aO4:mtDNA: H1at1;0.073128;52.264585;0
POP23, 260-402 calCE;https://www.nature.com/articles/s41598-021-94932-9#Sec31POP23:mtDNA: T2f2Y-DNA: R1a1a1b2a2b1-F1345;18.570188;45.747156;0
PS-02, PS-03, PS-06, PS-07, PS-09, PS-17, PS-18, PS-26, PS-34, Mainland Chumash, 450-650 AD;http://science.sciencemag.org/content/360/6392/1024DOI: 10.1126/science.aar6851 PS-02:mtDNA: D1tPS-03:mtDNA: A2Y-DNA: Q1aPS-06:mtDNA: D1tY-DNA: Q1aPS-07:mtDNA: D1tY-DNA: Q1a-B623PS-09:mtDNA: A2Y-DNA: Q1aPS-17:mtDNA: D1tPS-18:mtDNA: D1tPS-26:mtDNA: D1tY-DNA: Q1PS-34:mtDNA: A2cc;239.328355;34.902893;0
QED-2, QED-4, QED-7, QED-9, QED-12, Roman, 237-400 calCE;https://www.cell.com/ajhg/fulltext/S0002-9297(19)30111-9DOI: https://doi.org/10.1016/j.ajhg.2019.03.015QED-2mtDNA: T1Y-DNA: T-CTS9882QED-4mtDNA: U3bQED-7mtDNA: HV1bQED-9mtDNA: HQED-12mtDNA: H2a5;35.769521;34.058677;0
R104, R105, R106, R107, R108, R109, R110, Late Antiquity, 400 - 600 CE;https://science.sciencemag.org/content/366/6466/708DOI: 10.1126/science.aay6826 R104mtDNA: U5b3a1aY-DNA: I-PF4088R105mtDNA: T1aY-DNA: J-M267R106mtDNA: J2a1a1a2R107mtDNA: T2hY-DNA: E-V13R108mtDNA: T2b+150Y-DNA: G-Z726R109mtDNA: H1baR110mtDNA: H1eY-DNA: I-M253;12.478312;41.894902;0
R10478, R10467, R10469, R10471, R10473, R10474, R10477, 238-404.5 calCE;https://www.biorxiv.org/content/10.1101/2022.05.15.491973v1.fullR10478:Y-DNA: https://www.yfull.com/tree/R-Y39302/R10467:R10469:R10471:R10473:R10474:;14.505708;46.056787;0
