kml_name;kml_description;longitude;latitude;height
Lateiki;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Lateiki</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/016027.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> 43 m<br /><b>Latitude:</b> 19.18&degS<br /><b>Longitude:</b> 174.87&degW</td></tr><tr><td colspan="2"><p align="justify">Lateiki, previously known as Metis Shoal, is a submarine volcano midway between the islands of Kao and Late that has produced a series of ephemeral islands since the first confirmed activity in the mid-19th century. An island, perhaps not in eruption, was reported in 1781 and subsequently eroded away. During periods of inactivity following 20th-century eruptions, waves have been observed to break on rocky reefs or sandy banks with depths of 10 m or less. Dacitic tuff cones formed during the first 20th-century eruptions in 1967 and 1979 were soon eroded beneath the ocean surface. An eruption in 1995 produced an island with a diameter of 280 m and a height of 43 m following growth of a lava dome above the surface.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243070">Smithsonian Volcano Information</a></td></tr></table>;-174.87;-19.18;0
Home Reef;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Home Reef</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/119056.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -10 m<br /><b>Latitude:</b> 18.992&degS<br /><b>Longitude:</b> 174.775&degW</td></tr><tr><td colspan="2"><p align="justify">Home Reef, a submarine volcano midway between Metis Shoal and Late Island in the central Tonga islands, was first reported active in the mid-19th century, when an ephemeral island formed.  An eruption in 1984 produced a 12-km-high eruption plume, copious amounts of floating pumice, and an ephemeral island 500 x 1500 m wide, with cliffs 30-50 m high that enclosed a water-filled crater.  Another island-forming eruption in 2006 produced widespread dacitic pumice rafts that reached as far as Australia.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243080">Smithsonian Volcano Information</a></td></tr></table>;-174.775;-18.992;0
Unnamed;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Unnamed</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -40 m<br /><b>Latitude:</b> 18.325&degS<br /><b>Longitude:</b> 174.365&degW</td></tr><tr><td colspan="2"><p align="justify">A submarine volcano along the Tofua volcanic arc was first observed in September 2001. The newly discovered volcano lies NW of the island of Vava'u about 35 km S of Fonualei and 60 km NE of Late volcano. The site of the eruption is along a NNE-SSW-trending submarine plateau with an approximate bathymetric depth of 300 m. T-phase waves were recorded on 27-28 September 2001, and on the 27th local fishermen observed an ash-rich eruption column that rose above the sea surface. No eruptive activity was reported after the 28th, but water discoloration was documented during the following month. In early November rafts and strandings of dacitic pumice were reported along the coast of Kadavu and Viti Levu in the Fiji Islands. The depth of the summit of the submarine cone following the eruption determined to be 40 m during a 2007 survey the crater of the 2001 eruption was breached to the E.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243091">Smithsonian Volcano Information</a></td></tr></table>;-174.365;-18.325;0
Late;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Late</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/107092.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Stratovolcano</td><td width="50%" align="left"><b>Summit Elev:</b> 540 m<br /><b>Latitude:</b> 18.806&degS<br /><b>Longitude:</b> 174.65&degW</td></tr><tr><td colspan="2"><p align="justify">The small, 6-km-wide circular island of Late, lying along the Tofua volcanic arc about 55 km WSW of the island of Vavau, contains a 400-m-wide, 150-m-deep summit crater with an ephemeral lake.  The largely submerged basaltic-andesite to andesitic volcano rises 1500 m from the sea floor, with its conical summit reaching 540 m above sea level.  Cinder cones are found north of the summit crater, west and north of a semicircular plateau 100-150 m below the summit, and on the NW coast.  A graben-like structure on the NE flank contains two large pit craters, the lower of which is partially filled by a saltwater lake.  Only two eruptions have occurred in historical time, both from NE-flank craters, which produced explosive activity and possible lava flows in 1790 and 1854.      </p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243090">Smithsonian Volcano Information</a></td></tr></table>;-174.65;-18.806;0
Tafahi;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Tafahi</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/107096.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Stratovolcano</td><td width="50%" align="left"><b>Summit Elev:</b> 560 m<br /><b>Latitude:</b> 15.85&degS<br /><b>Longitude:</b> 173.72&degW</td></tr><tr><td colspan="2"><p align="justify">The small 1.2 x 2.8 km island of Tafahi is a conical stratovolcano about 7 km N of the island of Niuatoputapu in the northern Tonga Islands.  It is the northernmost subaerial volcano of the Tofua volcanic arc.  The basaltic-andesite volcano is elongated in a N-S direction, and the summit is located on the SW side of the island.  The W side of the volcano is the most dissected, and a narrow fringing reef partially encircles the island.  No historical eruptions have been reported, but its youthful morphology, which resembles that of the larger Kao volcano in the Central Tonga Islands, suggests recent activity.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243101">Smithsonian Volcano Information</a></td></tr></table>;-173.72;-15.85;0
Curacoa;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Curacoa</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/005001.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -33 m<br /><b>Latitude:</b> 15.62&degS<br /><b>Longitude:</b> 173.67&degW</td></tr><tr><td colspan="2"><p align="justify">A submarine volcano south of Curacoa Reef at the northern end of the Tofua volcanic arc was first observed in eruption in 1973. Explosive eruptions, which produced large rafts of dacitic pumice covering an area of more than 100 km2, were observed from the island of Tafahi, 27 km to the SSW. The eruption site was located about 6.5 km SW of Curacoa Reef.  Multiple submarine vents are apparently located in this area a second eruption was reported in 1979 from a location 13 km N of Tafahi.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243102">Smithsonian Volcano Information</a></td></tr></table>;-173.67;-15.62;0
Fonualei;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Fonualei</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/107090.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Stratovolcano</td><td width="50%" align="left"><b>Summit Elev:</b> 188 m<br /><b>Latitude:</b> 18.023&degS<br /><b>Longitude:</b> 174.317&degW</td></tr><tr><td colspan="2"><p align="justify">The small island of Fonualei (~2 km diameter) contains a fumarolically active crater breached to the SE with a fresh lava flow extending to the sea and forming a rugged shoreline. Steep, inward-facing scarps mark the rim of a partially exposed caldera. Blocky lava flows fill much of the northern caldera moat and reach the sea to the north and east. In contrast to the andesitic and basaltic rocks of other islands of the Tonga arc, Fonualei lavas are of dominantly dacitic composition. Eruptions have been recorded since 1791, with the largest taking place in June 1846, when explosive eruptions produced large pumice rafts, ashfall damaged crops on the island of Vava'u (70 km SSE), and ash was reported by vessels up to 950 km distant. In 1939 explosive and effusive activity occurred from summit and flank vents, and water spouts were reported 1.6 km SE of the island.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243100">Smithsonian Volcano Information</a></td></tr></table>;-174.317;-18.023;0
Niuafo'ou;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Niuafo'ou</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/107100.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Shield</td><td width="50%" align="left"><b>Summit Elev:</b> 260 m<br /><b>Latitude:</b> 15.6&degS<br /><b>Longitude:</b> 175.63&degW</td></tr><tr><td colspan="2"><p align="justify">Niuafo'ou ("Tin Can Island") is a low, 8-km-wide island that forms the summit of a largely submerged basaltic shield volcano.  Niuafo'ou is an isolated volcanic island in the north central Lau Basin about 170 km west of the northern end of the Tofua volcanic arc.  The circular island encloses a 5-km-wide caldera that is mostly filled by a lake whose bottom extends to below sea level.  The inner walls of the caldera drop sharply to the caldera lake, named Big Lake (or Vai Lahi), which contains several small islands and pyroclastic cones on its NE shore.  Historical eruptions, mostly from circumferential fissures on the west-to-south side of the island, have been recorded since 1814 and have often damaged villages on this small ring-shaped island.  A major eruption at Niuafo'ou in 1946 forced evacuation of most of its 1200 inhabitants.     </p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243110">Smithsonian Volcano Information</a></td></tr></table>;-175.63;-15.6;0
Tafu-Maka;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Tafu-Maka</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/121006.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -1400 m<br /><b>Latitude:</b> 15.37&degS<br /><b>Longitude:</b> 174.23&degW</td></tr><tr><td colspan="2"><p align="justify">Two submarine volcanoes, Tafu and Maka, lie along a NE-SW-trending ridge segment on the southern part of the NE Lau Spreading Center (NELSC).  The NELSC is a back-arc spreading center in the northeast part of the Lau Basin.  Tafu (Tongan for "source of fire") rises to about 1400 m below sea level at the NE end of the ridge segment, and Maka (Tongan for "rock") reaches 1560 m below sea level at the SW end of the ridge segment.  A November 2008 NOAA Vents Program expedition discovered submarine hydrothermal plumes consistent with very recent (days to weeks?) submarine lava effusion from Maka volcano.  A return visit in May 2009 documented the freshly emplaced lava flow at Maka.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243120">Smithsonian Volcano Information</a></td></tr></table>;-174.23;-15.37;0
West Mata;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>West Mata</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/121004.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -1174 m<br /><b>Latitude:</b> 15.1&degS<br /><b>Longitude:</b> 173.75&degW</td></tr><tr><td colspan="2"><p align="justify">West Mata, a submarine volcano rising to within 1174 m of the sea surface, is located in the northeastern Lau Basin at the northern end of the Tonga arc, about 200 km SW of Samoa. West Mata volcano lies about 7 km west of another submarine volcano, East Mata both lie at the northern end of the Tonga arc, north of the historically active Curacoa submarine volcano. The two volcanoes were discovered during a November 2008 NOAA Vents Program expedition, and West Mata was found to be producing submarine hydrothermal plumes consistent with a recent or lava effusion.  A return visit in May 2009 documented explosive and effusive activity from two closely spaced vents, one at the summit, and the other on the SW rift zone.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243130">Smithsonian Volcano Information</a></td></tr></table>;-173.75;-15.1;0
Niuatahi;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Niuatahi</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Caldera</td><td width="50%" align="left"><b>Summit Elev:</b> -1270 m<br /><b>Latitude:</b> 15.379&degS<br /><b>Longitude:</b> 174.003&degW</td></tr><tr><td colspan="2"><p align="justify">Niuatahi is a giant, near circular caldera ~15 km in diameter, with a floor at a depth of about 2 km (Arculus, 2012) it had been preliminarily called "Volcano O." A young cone (Motu Tahi) in the SE sector rises 730 m above the floor to a summit depth of 1,270 m. The volcano is in the rear arc of the Tonga system, ~40 km W of the chain of edifices that define the volcanic front of the Tonga Arc, and 25 km E of the spreading ridge of the Northeast Lau Spreading Center. The composition of the cone and surrounding floor is predominantly dacite. Towing with sea floor cameras over the cone and various parts of the caldera in 2012 resulted in the discovery of at least three sources of hydrothermal particle venting on the cone's summit and adjacent to the inner caldera walls. The Tonga Ministry of Lands, Environment, Climate Change and Natural Resources named the volcano Niuatahi, which means 'sea' in Tongan, with the small cone of Motutahi meaning 'island in the sea.'</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243140">Smithsonian Volcano Information</a></td></tr></table>;-174.003;-15.379;0
Dugong;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Dugong</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -1170 m<br /><b>Latitude:</b> 15.431&degS<br /><b>Longitude:</b> 175.725&degW</td></tr><tr><td colspan="2"><p align="justify">This volcano was discovered during an Australian research cruise in 2008. The overall edifice is 45 km in diameter, with a 5-km-diameter summit caldera.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243111">Smithsonian Volcano Information</a></td></tr></table>;-175.725;-15.431;0
Lobster;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Lobster</b></font><br /><font size="5"><b>Tonga Islands</b></font></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -1500 m<br /><b>Latitude:</b> 15.333&degS<br /><b>Longitude:</b> 176.283&degW</td></tr><tr><td colspan="2"><p align="justify">Active hydrothermal venting was noted when this volcano was first discovered in 2008 by an Australian research expedition.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=243112">Smithsonian Volcano Information</a></td></tr></table>;-176.283;-15.333;0
Vailulu'u;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Vailulu'u</b></font><br /><font size="5"><b>Samoan and Wallis Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/117004.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Submarine</td><td width="50%" align="left"><b>Summit Elev:</b> -592 m<br /><b>Latitude:</b> 14.215&degS<br /><b>Longitude:</b> 169.058&degW</td></tr><tr><td colspan="2"><p align="justify">Vailulu'u, a massive basaltic seamount not discovered until 1975, rises 4,200 m from the sea floor to a depth of 590 m about one-third of the way between Ta'u and Rose islands at the E end of the American Samoas. It is considered to mark the current location of the Samoan hotspot. The summit contains a 2-km-wide, 400-m-deep oval-shaped caldera.  Two principal rift zones extend E and W from the summit, parallel to the trend of the hotspot.  A third less prominent rift extends SE of the summit.  The rift zones and escarpments produced by mass wasting phenomena give the seamount a star-shaped pattern.  On 10 July 1973, explosions were recorded by SOFAR (hydrophone records of underwater acoustic signals).  An earthquake swarm in 1995 may have been related to an eruption.  Turbid water above the summit shows evidence of ongoing hydrothermal plume activity.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=244000">Smithsonian Volcano Information</a></td></tr></table>;-169.058;-14.215;0
Ta'u;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Ta'u</b></font><br /><font size="5"><b>Samoan and Wallis Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/120008.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Shield</td><td width="50%" align="left"><b>Summit Elev:</b> 931 m<br /><b>Latitude:</b> 14.23&degS<br /><b>Longitude:</b> 169.454&degW</td></tr><tr><td colspan="2"><p align="justify">The rectangular, 6 x 10 km Ta'u Island, located at the E end of the Samoan islands, is ringed by sea cliffs.  It is the emergent portion of the large Lata shield volcano.  Collapse and landsliding of the S portion of the basaltic shield volcano have left an arcuate, S-facing embayment with a steep headwall overlooking several flat benches.  Two smaller shields were constructed along two rift zones at the NW and NE tips of the island.  The NW corner of the island is extended by a tuff-cone complex that draped sea cliffs and ejected large dunite xenoliths and coral blocks.  Numerous Holocene post-caldera cones occur at the volcano's summit and flanks.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=244001">Smithsonian Volcano Information</a></td></tr></table>;-169.454;-14.23;0
Ofu-Olosega;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Ofu-Olosega</b></font><br /><font size="5"><b>Samoan and Wallis Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/120010.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Shield(s)</td><td width="50%" align="left"><b>Summit Elev:</b> 639 m<br /><b>Latitude:</b> 14.175&degS<br /><b>Longitude:</b> 169.618&degW</td></tr><tr><td colspan="2"><p align="justify">The two triangle-shaped islands of Ofu and Olosega in eastern Samoa, with a combined length of 6 km, are separated by a narrow strait.  The islands are formed by two eroded, coalescing basaltic shield volcanoes whose slopes dip to the east and west.  Steep cliffs up to 600-m high truncate the northern and southern sides of the islands.  The narrow, steep-sided ridge forming the eastern tip of Ofu Island consists of a dike complex.  The shield volcano on Ofu is cut on the north by the A'ofa caldera bathymetry suggests that a caldera may also exist on the Sili shield volcano of Olosega.  The Nu'utele tuff cone, forming a small crescent-shaped island immediately off the west end of Ofu Island, is Holocene in age.  A submarine eruption took place in 1866 at the opposite end of the two islands, 3 km SE of Olosega, along the ridge connecting Olosega with Ta'u Island.</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=244010">Smithsonian Volcano Information</a></td></tr></table>;-169.618;-14.175;0
Tutuila;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Tutuila</b></font><br /><font size="5"><b>Samoan and Wallis Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/120007.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Tuff cone(s)</td><td width="50%" align="left"><b>Summit Elev:</b> 653 m<br /><b>Latitude:</b> 14.295&degS<br /><b>Longitude:</b> 170.7&degW</td></tr><tr><td colspan="2"><p align="justify">The elongated, extensively eroded Tutuila Island in the center of the Samoan Islands consists of five Pliocene-to-Pleistocene volcanoes constructed along two or three rifts trending SSW-NNE.  The Pago basaltic-to-andesitic shield volcano in the center of the 32-km-long island is truncated by an eroded, 9-km-wide caldera that encloses Pago Pago harbor on its west. The caldera is now partially filled by cinder cones and trachytic lava domes. ENE-trending dike complexes are prominently exposed on Pago volcano. Following a lengthy period of erosion, submergence, and the construction of a barrier reef, the Leone Volcanics were erupted during the Holocene along a 5-km-long N-S-trending fissure over a broad area at the southernmost part of the island (Stearns, 1944), forming a group of initially submarine tuff cones and subsequent subaerial cinder cones that produced fresh-looking pahoehoe lava flows. An ash layer overlying a cultural deposit in the SW part of the island was radiocarbon dated at about 440 +/- 200 CE (Addison et al., 2006).</p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=244020">Smithsonian Volcano Information</a></td></tr></table>;-170.7;-14.295;0
Upolu;<table border="0" cellspacing="3" width="320" align="center"><tr align="left"><td colspan="2"><a href="https://volcano.si.edu/"><img src="https://volcano.si.edu/includes/images/gvp_logo.png" width="400" height="80" /></a></td></tr><tr align="center"><td colspan="2"><hr /><font size="6"><b>Upolu</b></font><br /><font size="5"><b>Samoan and Wallis Islands</b></font></td></tr><tr align="center"><td colspan="2"><img src = "https://volcano.si.edu/Photos/small/119016.jpg"></td></tr><tr align="left" valign="top"><td width="50%" align="left"><b>Volcano type:</b><br />&nbsp&nbsp&nbsp Shield</td><td width="50%" align="left"><b>Summit Elev:</b> 1100 m<br /><b>Latitude:</b> 13.935&degS<br /><b>Longitude:</b> 171.72&degW</td></tr><tr><td colspan="2"><p align="justify">The massive, basaltic shield volcano forming 75-km-long Upolu Island in Samoa is elongated in an E-W direction and was constructed during two periods of extensive eruptions during the Pliocene and Pleistocene.  The most extensive activity during the Pleistocene took place along a 20-km segment along the central axis of the island.  Following a lengthy period of erosion, the latest lava flows, at least three of which were estimated to be as young as a few hundred to a few thousand years old, were erupted from vents near the crest of the island at its center and western side (Stearns, 1944).  One of the youngest flows reached the north-central coast along a roughly 1.5-km-wide front east of Vailele Bay, and another traveled down the Lefaga River channel and reached the SW coast at Lefaga Bay.  Apolima Island off the western tip of Upolu is a Holocene tuff cone too young to be fringed by a coral reef, and other reef-free areas along the coastline may be formed by Holocene lava flows.    </p></td></tr><tr height="6"><td colspan="2"><hr /></td></tr></table><table border="0" cellspacing="0" cellpadding="0" width="320" align="center"><tr align="center"><td width="33%"><a href="https://volcano.si.edu/volcano.cfm?vn=244030">Smithsonian Volcano Information</a></td></tr></table>;-171.72;-13.935;0
