kml_name;kml_description;longitude;latitude;height
Eridu;"<div style=""height:306px""><img src=""/Files/eridu_temple_7.png"" style=""float:right"" alt=""Level VII Temple floorplan""/>Level VII Temple visualization</div><object classid=""clsid:D27CDB6E-AE6D-11cf-96B8-444553540000"" codebase=""http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=6,0,0,0"" width=""800"" height=""600""><param name=""movie"" value=""eridu_t7_02.swf""><param name=""quality"" value=""high""><param name=""bgcolor"" value=""#FFFFFF""><embed name=""EriduTemple VII"" src=""/files/eridu_t7_02.swf"" width=""543"" height=""406"" quality=""high"" bgcolor=""#FFFFFF"" type=""application/x-shockwave-flash"" pluginspage=""http://www.macromedia.com/go/getflashplayer""></object>";45.9958546;30.8170228;0
Larsa;;45.85304653;31.28397535;0
Shuruppak;;45.50976115;31.77736278;0
Sippar;;44.25147062;33.05880098;0
Abar Yafa ?;;45.33151425;32.42224316;0
Abu Biyariq;;44.71190478;32.62004567;0
Abu Gubur;;44.07743502;33.18870244;0
Abu Qubur;;44.21728349;33.14548904;0
Adab;;45.96842134;31.94700807;0
Akkad ?;;44.32045916;32.77156192;0
Akkad ?;;44.0971377;33.10094217;0
Al Qusair ?;;43.66622209;32.50718235;0
Alexandria ?;;47.57979599;30.89655818;0
Al-Qadisiyyah ?;;44.47033325;31.69559999;0
Apameia ?;;46.302313;32.291184;0
Babylon;;44.404362;32.524445;0
Babylon;Akkadian city-state, the remains of which are found in present-day <i>Al Hillah</i>. The Babylonian state, along with Assyria to the north, was one of the two Akkadian nations that evolved after the collapse of the Akkadian Empire. All that remains of the original ancient city of Babylon today is a mound, or tell, of broken mud-brick buildings and debris in the fertile Mesopotamian plain between the Tigris and Euphrates rivers. The city itself was built upon the Euphrates, and divided in equal parts along its left and right banks, with steep embankments to contain the river's seasonal floods.<br/>Available historical resources suggest that Babylon was at first a small town which had sprung up by the beginning of the 3rd millennium BC. The town flourished and attained prominence and political repute with the rise of the First Babylonian Dynasty. Claiming to be the successor of the ancient Eridu, Babylon eclipsed Nippur as the holy city of Mesopotamia around the time Hammurabi first unified the Babylonian Empire, and again became the seat of the Neo-Babylonian Empire from 612 to 539 BCE. The Hanging Gardens of Babylon were one of the Seven Wonders of the Ancient World.;44.42284748;32.53773121;0
Borsippa;;44.34168784;32.39199716;0
Deir el-Aqul ?;;44.98653188;32.87807145;0
Der;;45.93172663;33.12381638;0
Dilbat;;44.46768509;32.29589674;0
Diniktum;A middle bronze-age town located somewhere in the lower Diyala region of Mesopotamia, on the Tigris river downstream from Upi and close to the northern border of Elam. It is possibly at or in the vicinity of Tell Mu?ammad, which lies in southeastern part of modern Baghdad.;44.46857261;33.30064952;0
El-Akkar el-Kabir ?;;47.08494269;31.32350243;0
Eridu mound 2;;45.99466551;30.8258323;0
Eridu mound 3 ?;;45.98694673;30.80141224;0
Eridu mound 4 ?;;45.97499739;30.80371642;0
Eridu mound 5 ?;;46.00943799;30.80555549;0
Eridu mound 6 ?;;45.98576279;30.79591646;0
Eridu mound 7 ?;;45.96470234;30.81199074;0
Failaka Island;;48.29382495;29.44930318;0
Girsu;;46.1754283;31.56002579;0
Girumu ?;K94;44.79331653;32.70306344;0
Ikaros;;48.27941801;29.43194509;0
Ishan Abu Ajaj ?;;44.00582155;32.73091152;0
Ishan Abu Amud;;44.19657774;33.11860662;0
Ishan Abu Basur esh-Sharqi ?;;45.48785131;32.27636464;0
Ishan Abu Hatab;;44.87247448;32.65965511;0
Ishan Abu Kumbaru ?;;46.19692075;31.0530097;0
Ishan Abu Qabr;;44.82711654;32.69325474;0
Ishan Angur Zuraybah ?;;44.75033584;32.81961853;0
Ishan Rakiba ?;;46.02622861;31.3922017;0
Isin;;45.2692575;31.88487801;0
Kabr Umm et-Tuwaib ?;;47.46968928;32.07273458;0
Karunah;;44.82450082;32.67323082;0
Kesh?;;45.66099799;32.31273751;0
Kesh?;;45.05186323;32.25307499;0
Kish 1;Hursagkalama?;44.60460594;32.54033085;0
Kish 2;;44.58549435;32.55206636;0
Kisiga ?;;46.36570253;30.77413771;0
Kisurra;;45.48011928;31.83860474;0
Kutha;;44.61286656;32.76004089;0
Lagash ?;;46.40981591;31.41480316;0
Marad;;44.7831841;32.09286376;0
Mashkan-Shapir;;45.22253681;32.40857396;0
Merejib ?;;46.18566656;30.86598108;0
Nabada;;40.58708604;36.73806071;0
Neardea ?;;44.07760281;33.10501403;0
Nibru;"City in the middle of Sumer and center of the Enlil cult.<br/><br/><a href=""http://www.history-book.net/images/Nippur1_large.jpg"" style=""float:right;margin-left:5px;""><img src=""http://www.history-book.net/images/Nippur1_large_tn.jpg""/></a>Nippur is one of the most ancient of all the Babylonian cities of which we have any knowledge (some historians date it back to 5262 BC) , revered cultic center, and seat of the worship to the Sumerian god, Enlil (ruler of the cosmos, subject to An alone) and housed the Ekur, temple of Enlil, leader of the pantheon. According to political ideology, all kings who exercised hegemony in southern Mesopotamia were seen as having been given the kingship by Enlil, and they showed their respect to him by building projects and dedicating war booty and cultic objects.Underscoring the city's religious purpose is this fact: in Sumerian cuneiform, the signs that translated as 'Nibru' and 'Enlil' are one and the same.One of the largest sites in Mesopotamia, Nippur covers about 150 hectares, measures over 1-1/2 km across, and rises as much as 20 kilometers above the plain. The site is divided in two by the dried bed of a watercourse. In addition to the Ekur complex, consisting of a ziggurat and temple to Enlil, are other temples, the most important of which is the Inanna/ Ishtar temple. Careful excavations here uncovered more than 20 building levels from the Middle Uruk (4000 BC) - Parthian (220 AD),  providing the longest continuous archaeological sequence for Mesopotamia. Small finds include statuary, plaques with carved reliefs, objects with relief decoration and cylinder seals, and foundation deposits,; while the cuneiform texts discovered detail the operation and bureaucratic administration of the temple complex. Many tablets were excavated in  an area of the eastern mound known as Tablet hill or the Scribal Quarter. As late as the Parthian period, the Inanna temple was rebuilt, and a fortress was built in the ziggurat area.(which could not be excavated further, as the Iraqi Dept of Antiquities wanted to leave the Parthian fortress standing).";45.23078534;32.12693858;0
Nippur;;45.220437;32.116425;0
Nippur;;45.21787;32.116507;0
Niru;;44.77924225;32.71773462;0
Puzrish-Dagan;;45.28730446;32.06274994;0
Safi ?;;44.43253771;32.34365616;0
Samawah;;45.28865185;31.31382406;0
Seleukia;"A major Hellenistic-era city and capital or the Seleucid and Parthian empires. The city was founded by Alexander the Great&#39;s calvary commander during the Eastern campaign, Seleucus Nicator (one of several Diodochi, or followers of Alexander who divided the empire among themselves after Alexander&#39;s death and esttablshed their dynasties. [The Hellenistic period, a flowering of art and culture extending from the Mediterranean to north Africa and Central Asia, took place during the two centuries following Alecander&#39;s death.]Along with Alexandria and Antioch in Syria, Seleucia became one of the three great Hellenistic-era capitals inteh East (the eastern capital of the Seleucids, later the western capital of the Parthians), with a cosmpolitan population of Greeks, Arameans, Syrians, etc. Excavators at this site were among the first to use ariel photography extensively; their photos reveal a precise grid plan, with blocks of housing separated by straight avenues and streets crossing at right angles. Artifacts uncovered at the site include numerous coins (some 30,000 specimens), pottery, clay figuines, and about 15,000 seal impressions or bullae (all in fully Greek style).Proof that cities during this period were often built and rebuilt from the rubble of previous civilizations was found in a brick that was used in the rebuilding of an outer wall during Parthian times: the brick was stamped with a mark datable to 821 BC during the Neo-Babylonian period.Architecturally, the city of Seleucia is known for decorative stucco (plaster), used in and about courtyards, important rooms and door entrances, combining motifs that are Greoc-Roman as well as  Eastern. The repeating rosette pattern was well suited for plaster work, and was adapted by the Parthians into the stucco grillwork that is a common feature today throughout the Middle East.";44.51748234;33.13365127;0
Shaduppum;;44.465191;33.308486;0
Shaduppum;;44.466568;33.309024;0
Sharrakum ?;;45.42508127;32.16586928;0
Subkhayet el-Bezel ?;;44.40301835;32.60915065;0
Tel Omar Theatre;;44.52628989;33.10108056;0
Tell Abu Dhaba ?;;45.51227297;32.30965589;0
Tell Abu Dibis;;45.30657128;32.89900612;0
Tell Abu Rasain;;46.22849356;30.8347713;0
Tell Abu Shaib ?;;47.13418825;30.75530889;0
Tell Abu Shijar;;44.18928774;33.35415617;0
Tell al-Abyad;;44.19196658;33.35883992;0
Tell al-Oueili ?;;45.88722434;31.24250105;0
Tell al-Ubaid;;46.03057987;30.97233694;0
Tell Anbar;;43.71474738;33.37818881;0
Tell Aswad;;44.31583782;33.22818015;0
Tell Banura ?;;45.56907034;32.28714697;0
Tell Bismaya ?;;44.60368434;33.23528797;0
Tell Deheb ?;;44.5858565;33.07702372;0
Tell es-Sakheri;;46.03842936;31.00983056;0
Tell et-Telliya ?;;45.45219821;31.17971297;0
Tell Hadari;;44.31678036;33.09480207;0
Tell Ishaqi I;H059;44.35506631;33.0820811;0
Tell Ishaqi II;;44.34458183;33.0872827;0
Tell Jawan I;;44.28115976;33.07289926;0
Tell Jawan II;;44.28268055;33.07805549;0
Tell Jawan IV;;44.27279641;33.07431855;0
Tell Rishad ?;;44.54418888;33.23755095;0
Tell Shmid;;45.83999892;31.73914602;0
Tell Tarbas ?;;45.87119914;31.73627768;0
Tell Uqair;The site is known for its Uruk period architecture: a small tripartite temple with niched walls and an altar, set on an irregular platform not quite a ziggurat. The walls are adorned with polychrome paintings of powerful animals that decorate the altar: a pair of seated leopards in red and black, a bull and possibly a lion. There is also painted geometric decoration which imitates the colored mosaics found at the contemporary site of Uruk in a less expensive and labor intensive way. The paintings survived because the temple was later demolished and filled in with mud bricks so it could serve as the foundation for a still higher structure, and the bricks that it was packed with helped to preserve the paintings on the interior walls. The site is identified as Urum from very early  cuneiform texts from the subsequent Jemdet Nasr period.;44.66466778;32.7817058;0
Tell Wabla ?;;46.84210328;31.7554043;0
Tulul Khalfat ?;;44.67101649;32.67193999;0
Tulul Mahasin ?;;44.40708467;32.96715964;0
Tutub;Occupied during the Early Dynastic Period, through the Sargonid Period, then came under the control of Eshnunna after the fall of the Ur III Empire. Later, after Eshnunna was captured by Babylon, a fort was built at the site by Samsu-iluna of the First Babylonian Dynasty and named Dur-Samsuiluna. The history of Tutub is known in somewhat more detail for a period of several decades as a result of the discovery of 112 tablets (one now lost) in a temple of Sin. The tablets constitute part of an official archive and include mostly loan and legal documents.<!-- Excavations revealed several levels of two temples which had been rebuilt:  a temple built to Sin, on flat ground., and the Oval Temple, which had two oval enclosure walls surrounding a temple platform (the actual structure on top of this has not survived). The outer wall is distorted somewhat in shape to accommodate a roomy structure, perhaps the house for a priest. Before the foundations for these walls had  been laid, the entire area was excavated to a depth of nearly five meters, and filled in with clean sand, about 64,000 cubic meters, presumably a purification ritual.Additionally, about 200 graves were excavated, mostly beneath the floors of  residential houses, ranging from simple shaft burials to walled tombs. The great quantity of pottery vessels recovered contributed to the stratigraphy the excavators developed for the Early Dynastic Period. -->;44.55581217;33.35464123;0
Umm al-Hafriyat;;45.47892296;32.1251407;0
Umma;;45.93324656;31.62107646;0
Umma;;45.88759502;31.66715401;0
Ur;;46.10426457;30.96229522;0
Uruk;;45.63810144;31.3240781;0
Uruk schematic map;;45.623615;31.309238;0
Zabala;;45.87644552;31.74330346;0
El-Kowm;;38.85676353;35.19123252;0
Admannu ?;;43.68148167;35.38201932;0
Akar?ay H?y?k;;38.01715169;36.91748649;0
Akarcay Tepe;;38.02540087;36.91905749;0
Ak?emezraa;;37.57712205;36.80878756;0
Ali Pasha ?;;45.02917598;34.35192459;0
Ali Sama H?y?k ?;;42.36478119;37.15095748;0
Amarsava H?y?k ?;;42.3819706;37.17215317;0
Amedi;;43.48717739;37.09177722;0
Amr Khan;;43.34155123;36.19350159;0
Anat ?;;41.97943246;34.46760587;0
Anbar;"Originally called Massice and Fairuz Sapur, the town was destroyed by the Roman emperor Julian in 363 AD. Later rebuilt, it was known as Anbar (&quot;Stores&quot;), and served as a haven for Jews fleeing Sassanian persecution the 588, and became a Jewish center. Later Anbar was the residence of the Abbasid caliphs from the beginning of the caliphate in 750 until they founded Baghdad in 762 AD.";43.56045287;33.34566189;0
Apameia ?;;37.88413374;37.06642749;0
Apqu;;42.59781954;36.42959787;0
Arab ?;;40.88832283;37.06600364;0
Arbatu ?;;40.82540331;34.71246469;0
Arbil;;44.00914206;36.19130832;0
Arpachiyah ?;;42.95;36.48333333;0
Arrapha;;44.39476329;35.46982612;0
Asagideren ?;;39.02193047;36.76556688;0
Ashnakkum;Chagar Bazar was already settled in the Neolithic. Excavations revealed pottery belonging to the Halaf and Ubaid cultures. By the Early Bronze Age, in the third millennium BCE, Chagar Bazar had turned into a small town with the size of 12 hectares. The site appears to have been abandoned by the end of the third millennium BCE. It was resettled by Hurrians in the Middle Bronze Age. Fine examples of the Khabur ware pottery dating to this period have been discovered by the excavators.;40.89783411;36.87574765;0
Ashur;;43.26248944;35.45651693;0
Awal;;45.10320687;34.16793427;0
Azam Foqani ?;;40.83442227;36.89957625;0
Azu;;38.1510489;36.26595734;0
Basiru;;38.2763372;36.42710709;0
Basorin;;42.34418581;37.15182617;0
Batnae ?;;38.42577065;36.97607234;0
Bellitas;;39.12490201;36.91663276;0
Bergul el-Buz;;40.6965229;36.69258306;0
Birtha;;39.82150665;35.68966293;0
Birtha;;43.69527361;34.59675227;0
Bokha ?;;42.38264686;36.58800754;0
Boztepe;;38.48314916;36.97799624;0
Burmarina ?;;38.03600794;36.78751227;0
B?y?ktepe ?;;40.51368759;37.14560147;0
Carchemish;;38.01613928;36.82891942;0
Chagar Bazar;;40.14969441;37.41664189;0
Charmodara ?;;38.76371144;37.64894795;0
Choga Mami;;45.45011118;33.88305934;0
Ctesiphon;;44.58006701;33.09378746;0
Dara;Roman frontier garrison;40.95262038;37.17988002;0
Degirmen H?y?k;;38.04907154;36.87096965;0
Deveh?y?k;;37.73574797;36.75564952;0
Dibak Teppe ?;;44.27307445;35.4304687;0
Dibsi Faraj ?;Thapsacus ?;38.24502789;35.91532821;0
Dikmen;;40.412686;37.09028917;0
Doura Europos;;40.73087407;34.74785631;0
Duknuk ?;;37.91109365;36.79228174;0
Dur Katlimmu;;40.7420617;35.64530067;0
Dur Sharrukin;;43.22833377;36.50990559;0
Dur Sharrukin;;43.219604;36.488113;0
Dur-Ashshur-ketti-lesher ?;;40.81381346;36.38817065;0
Dur-Kurigalzu;;44.20235367;33.35355825;0
Dur-Shamshi-Adad ?;;37.90437184;36.6442349;0
Duruca ?;;41.30818841;37.09424346;0
Eil-Kushtu ?;;43.096204;36.73591974;0
Ekalte;;38.12891002;36.21856369;0
El-Andalus;;41.61500816;36.62165749;0
El-Khan ?;;42.39216624;34.11569421;0
Emar;;38.11079093;35.98689499;0
Emar;;38.107331;35.98398;0
Eshnunna;;44.72813356;33.48479675;0
Eskitas ?;;38.76600167;37.6856727;0
Gaida ?;;44.29118128;34.9701604;0
Ger Senli;;37.53264815;36.65746012;0
Gerd-i Resh ?;;45.36666667;35.33333333;0
Ger-e Pan;;42.93547435;36.77575321;0
Grai Resh A;;41.91878375;36.31879415;0
Grai Resh B;;41.91893363;36.3179637;0
Gre Virike;;38.01527905;36.92266951;0
Guzana;;40.03942528;36.82670087;0
Habuba Kabira;;38.06636286;36.18379252;0
Hacinebi H?y?g?;;37.9751464;37.05977299;0
Hadatu ?;;38.40881075;36.84994195;0
Hamad Agha el-Kabir ?;;42.37858456;36.81833827;0
Hannawiya;;42.12237721;37.10101929;0
Hansa;;41.42018129;36.64973674;0
Haradum;;41.58626894;34.46112629;0
Haranu;;39.0304617;36.86394483;0
Hassuna;;42.963944;36.46448438;0
Hatra;;42.71707253;35.58831647;0
Hierapolis;;37.95515226;36.52828808;0
Hindanu;;41.06429298;34.38268391;0
Hirba Jarura ?;;42.78566729;33.62609694;0
Hit;;42.82339004;33.64402205;0
Idu;;44.69680618;35.87451164;0
Imam Jadir;;44.11073822;34.04343174;0
Imgur-Enlil;;43.40338808;36.22958091;0
Jabbul ?;;37.51956581;36.09049524;0
Jebel Aruda;Jebel Aruda was related to the Habuba Kabira site and lies directly to its north and seems to only contain temple complexes, including the Gray Temple and the Red Temple. Jebel Aruda was not flooded by lake Assad.;38.09890388;36.23419163;0
Jerablus Tahtani;;38.02115607;36.79010628;0
Kahat;;41.12696772;36.73916368;0
Kalhu;;43.32875612;36.09813154;0
Kallinikon ?;;39.02579149;35.94829222;0
Kara Tepe ?;;40.95693035;36.97923937;0
Karah?y?k ?;;38.35979499;37.03745274;0
Kar-Assurnasirpal;;40.55442303;34.97304297;0
Kar-Mullissi;;43.40969371;36.30566751;0
Kar-Tukulti-Ninurta;;43.26839032;35.4970034;0
Kasappa;;43.36401158;35.99881122;0
Kazane H?yuk ?;;38.8461708;37.11969137;0
Khazneh ?;;42.44727309;36.28435066;0
Khirbet Muezer ?;;40.32490617;36.25859745;0
Kilizu;;43.75216724;36.1054287;0
Kiziltepe;;40.58907784;37.19212152;0
Koruklu;;38.92071093;36.8964633;0
Kudish Saghir ?;;44.2681601;35.35292927;0
Kurruhanni ?;35.11 N, 44.09 E ?;44.24407515;35.07395135;0
Kus?u;;40.2595612;37.29411249;0
Kutalla;An unexcavated, badly looted site.;45.96692175;31.29489734;0
Mahirja;;40.95091714;36.92956969;0
Makhrut ?;;44.08433841;34.12265198;0
Maltai;;42.9400941;36.85778613;0
Mari;;40.88925833;34.54962872;0
Masuwari;;38.11928447;36.67450974;0
Me Turnat ?;;45.05152477;34.18581939;0
Meydankapi;;39.15781688;36.78489481;0
Mezraa H?y?k;;37.9977914;36.97036833;0
Mezraa Teleilat H?y?k;;37.98617779;36.97737671;0
Misraab;;37.64043577;36.7161831;0
Mohasan ?;;40.30307087;35.22198486;0
Mount Nemrut;;38.76267236;38.03612945;0
Nagar;Mitanni city;41.05865393;36.66739231;0
Nasibina;;41.21780744;37.06459523;0
Nemrik ?;;42.78332716;36.76665868;0
Nerebtum;;44.58388023;33.30328613;0
Ninua;;43.15262356;36.35910417;0
Nuzi;;44.25471042;35.37035987;0
Qal'at Jarmo;;44.950278;35.548889;0
Qara Quzak ?;;38.21481041;36.63269986;0
Qatara;;42.4493357;36.25708665;0
Rejim Sleibi ?;;41.13215263;36.58439415;0
Resan;;42.33769682;37.14085584;0
Sadi Tepe H?y?g?;;38.01386375;36.89877161;0
Saibakh;;41.09899764;36.66220503;0
